,u,i,ts,label,idx
5768,121,156,7367935.0,1,4517
5769,145,48,7367981.0,1,4518
5770,156,123,7367988.0,1,4527
5771,156,32,7367988.0,1,4526
5772,156,56,7367988.0,1,4523
5773,156,121,7367988.0,1,4524
5774,156,82,7367988.0,1,4525
5775,156,14,7367988.0,1,4522
5776,156,129,7367988.0,1,4519
5777,156,48,7367988.0,1,4520
5778,156,6,7367988.0,1,4521
5779,74,22,7368890.0,1,21388
5780,25,42,7370176.0,1,11767
5781,116,155,7370512.0,1,397
5782,48,121,7371173.0,1,4528
5783,140,138,7373374.0,1,21389
5784,111,54,7373666.0,1,17003
5785,9,52,7373712.0,1,42536
5786,72,59,7373881.0,1,21390
5787,121,129,7374115.0,1,4529
5788,138,22,7374246.0,1,21393
5789,138,134,7374246.0,1,21392
5790,138,53,7374246.0,1,21394
5791,138,3,7374246.0,1,21391
5792,132,25,7374285.0,1,11768
5793,59,87,7374375.0,1,21395
5794,59,72,7374375.0,1,21396
5795,132,8,7374459.0,1,11769
5796,31,6,7374736.0,1,4530
5797,31,14,7374736.0,1,4531
5798,52,9,7375125.0,1,42537
5799,134,138,7375483.0,1,21397
5800,129,48,7376033.0,1,4532
5801,59,22,7376064.0,1,21399
5802,59,87,7376064.0,1,21398
5803,132,146,7377004.0,1,11771
5804,132,42,7377004.0,1,11772
5805,132,8,7377004.0,1,11770
5806,61,140,7377069.0,1,21400
5807,132,147,7377080.0,1,11773
5808,132,8,7377080.0,1,11775
5809,132,47,7377080.0,1,11781
5810,132,40,7377080.0,1,11784
5811,132,143,7377080.0,1,11783
5812,132,25,7377080.0,1,11782
5813,132,146,7377080.0,1,11777
5814,132,42,7377080.0,1,11778
5815,132,120,7377080.0,1,11774
5816,132,76,7377080.0,1,11776
5817,132,33,7377080.0,1,11780
5818,132,65,7377080.0,1,11779
5819,132,67,7377080.0,1,11786
5820,132,11,7377080.0,1,11785
5821,132,8,7377367.0,1,11787
5822,64,157,7377484.0,1,21401
5823,132,11,7377532.0,1,11789
5824,132,143,7377532.0,1,11788
5825,132,67,7377532.0,1,11790
5826,132,11,7377698.0,1,11792
5827,132,143,7377698.0,1,11791
5828,87,22,7378038.0,1,21402
5829,132,143,7378209.0,1,11795
5830,132,42,7378209.0,1,11793
5831,132,33,7378209.0,1,11794
5832,52,105,7378232.0,1,42538
5833,156,60,7379048.0,1,4533
5834,155,116,7379304.0,1,398
5835,60,156,7379340.0,1,4534
5836,87,22,7379403.0,1,21403
5837,52,9,7379889.0,1,42539
5838,52,9,7380119.0,1,42540
5839,52,127,7380264.0,1,42541
5840,138,158,7380333.0,1,21404
5841,52,127,7380393.0,1,42542
5842,3,22,7381539.0,1,21405
5843,113,117,7382057.0,1,399
5844,31,78,7382564.0,1,4535
5845,31,6,7382564.0,1,4536
5846,53,144,7383745.0,1,21407
5847,53,87,7383745.0,1,21406
5848,154,155,7384170.0,1,400
5849,154,116,7384170.0,1,401
5850,81,52,7384299.0,1,42543
5851,132,146,7384428.0,1,11797
5852,132,42,7384428.0,1,11798
5853,132,8,7384428.0,1,11796
5854,82,60,7384623.0,1,4537
5855,9,52,7384753.0,1,42544
5856,60,156,7385703.0,1,4539
5857,60,82,7385703.0,1,4538
5858,148,59,7386874.0,1,21408
5859,52,9,7386907.0,1,42545
5860,9,52,7387164.0,1,42546
5861,9,52,7387883.0,1,42548
5862,9,52,7387883.0,1,42547
5863,69,54,7388060.0,1,17004
5864,61,39,7388276.0,1,21409
5865,92,61,7388893.0,1,21410
5866,87,22,7388949.0,1,21411
5867,67,42,7389045.0,1,11799
5868,42,67,7389197.0,1,11800
5869,67,42,7389312.0,1,11801
5870,116,160,7389405.0,1,402
5871,132,47,7390409.0,1,11802
5872,21,76,7391143.0,1,11803
5873,132,25,7391303.0,1,11804
5874,132,25,7391468.0,1,11805
5875,36,144,7391518.0,1,21412
5876,61,39,7392356.0,1,21413
5877,76,21,7392447.0,1,11806
5878,61,140,7392480.0,1,21414
5879,144,39,7392500.0,1,21415
5880,138,158,7394111.0,1,21417
5881,138,64,7394111.0,1,21416
5882,42,76,7394291.0,1,11807
5883,64,138,7394299.0,1,21418
5884,138,64,7394365.0,1,21419
5885,32,48,7395475.0,1,4540
5886,21,147,7395595.0,1,11808
5887,21,76,7395595.0,1,11809
5888,32,48,7397649.0,1,4541
5889,92,10,7398750.0,1,21420
5890,56,48,7399431.0,1,4542
5891,9,52,7400321.0,1,42549
5892,59,144,7401877.0,1,21421
5893,92,140,7401906.0,1,21422
5894,92,138,7401906.0,1,21424
5895,92,64,7401906.0,1,21423
5896,92,158,7401906.0,1,21425
5897,25,67,7403176.0,1,11810
5898,59,87,7403505.0,1,21426
5899,52,127,7406923.0,1,42550
5900,52,85,7407205.0,1,42551
5901,52,9,7407893.0,1,42552
5902,52,9,7407920.0,1,42553
5903,76,21,7450094.0,1,11811
5904,76,147,7450447.0,1,11812
5905,69,54,7451945.0,1,17006
5906,69,41,7451945.0,1,17005
5907,69,54,7456461.0,1,17007
5908,26,136,7456770.0,1,414
5909,26,122,7456770.0,1,415
5910,26,116,7456770.0,1,407
5911,26,155,7456770.0,1,404
5912,26,71,7456770.0,1,413
5913,26,108,7456770.0,1,412
5914,26,126,7456770.0,1,403
5915,26,1,7456770.0,1,409
5916,26,117,7456770.0,1,410
5917,26,139,7456770.0,1,411
5918,26,154,7456770.0,1,405
5919,26,162,7456770.0,1,406
5920,26,152,7456770.0,1,408
5921,129,48,7457091.0,1,4544
5922,129,78,7457091.0,1,4543
5923,48,32,7458640.0,1,4547
5924,48,78,7458640.0,1,4545
5925,48,129,7458640.0,1,4546
5926,6,31,7460814.0,1,4548
5927,61,39,7460950.0,1,21427
5928,32,78,7461239.0,1,4549
5929,144,87,7462454.0,1,21428
5930,144,22,7462454.0,1,21429
5931,158,64,7463274.0,1,21430
5932,158,138,7463274.0,1,21431
5933,162,139,7463579.0,1,416
5934,26,117,7463807.0,1,417
5935,26,117,7463903.0,1,418
5936,59,39,7465863.0,1,21432
5937,59,101,7465863.0,1,21433
5938,59,64,7467645.0,1,21434
5939,39,101,7468479.0,1,21436
5940,39,92,7468479.0,1,21435
5941,132,8,7469281.0,1,11813
5942,132,146,7469281.0,1,11814
5943,132,11,7469281.0,1,11817
5944,132,33,7469281.0,1,11815
5945,132,143,7469281.0,1,11816
5946,132,67,7469281.0,1,11818
5947,87,22,7469970.0,1,21437
5948,87,22,7471514.0,1,21438
5949,61,64,7472225.0,1,21439
5950,87,22,7473792.0,1,21440
5951,87,22,7474287.0,1,21442
5952,87,3,7474287.0,1,21441
5953,32,99,7474682.0,1,4550
5954,74,72,7475169.0,1,21443
5955,78,48,7476581.0,1,4551
5956,78,32,7476581.0,1,4552
5957,82,48,7476909.0,1,4553
5958,67,25,7480555.0,1,11819
5959,22,10,7480729.0,1,21444
5960,32,78,7481010.0,1,4554
5961,39,158,7481129.0,1,21445
5962,10,22,7483528.0,1,21446
5963,59,87,7484106.0,1,21447
5964,59,158,7485814.0,1,21448
5965,134,3,7487427.0,1,21449
5966,59,39,7489061.0,1,21451
5967,59,64,7489061.0,1,21450
5968,59,39,7490143.0,1,21453
5969,59,64,7490143.0,1,21452
5970,59,39,7491156.0,1,21455
5971,59,64,7491156.0,1,21454
5972,59,61,7491593.0,1,21457
5973,59,107,7491593.0,1,21456
5974,22,134,7511979.0,1,21459
5975,22,3,7511979.0,1,21458
5976,22,59,7511979.0,1,21460
5977,22,53,7511979.0,1,21461
5978,22,138,7512526.0,1,21462
5979,22,87,7513228.0,1,21463
5980,22,87,7513942.0,1,21464
5981,22,148,7514860.0,1,21465
5982,145,62,7535532.0,1,4555
5983,78,43,7538437.0,1,4558
5984,78,129,7538437.0,1,4556
5985,78,99,7538437.0,1,4557
5986,78,4,7538437.0,1,4559
5987,76,147,7538673.0,1,11820
5988,41,69,7541302.0,1,17008
5989,158,64,7541370.0,1,21466
5990,158,138,7541370.0,1,21467
5991,158,138,7541856.0,1,21469
5992,158,64,7541856.0,1,21468
5993,54,69,7542759.0,1,17009
5994,76,147,7543344.0,1,11821
5995,67,146,7544298.0,1,11822
5996,132,25,7544658.0,1,11824
5997,132,76,7544658.0,1,11823
5998,59,39,7545718.0,1,21471
5999,59,64,7545718.0,1,21470
6000,64,59,7545757.0,1,21473
6001,64,39,7545757.0,1,21472
6002,132,8,7546027.0,1,11825
6003,132,143,7546027.0,1,11826
6004,132,67,7546027.0,1,11828
6005,132,11,7546027.0,1,11827
6006,59,101,7546128.0,1,21474
6007,138,59,7547002.0,1,21475
6008,144,59,7547228.0,1,21476
6009,59,39,7547784.0,1,21477
6010,148,22,7548444.0,1,21478
6011,148,64,7548508.0,1,21479
6012,148,138,7548846.0,1,21480
6013,64,148,7549206.0,1,21481
6014,138,148,7549881.0,1,21482
6015,148,64,7550944.0,1,21483
6016,64,148,7551240.0,1,21484
6017,137,162,7551503.0,1,419
6018,117,139,7552815.0,1,420
6019,31,78,7552849.0,1,4560
6020,31,6,7552849.0,1,4561
6021,31,145,7552849.0,1,4562
6022,61,59,7553829.0,1,21485
6023,22,148,7553934.0,1,21486
6024,31,6,7554282.0,1,4564
6025,31,78,7554282.0,1,4563
6026,87,3,7554792.0,1,21487
6027,87,22,7554792.0,1,21489
6028,87,134,7554792.0,1,21488
6029,22,87,7554981.0,1,21490
6030,22,144,7554981.0,1,21493
6031,22,59,7554981.0,1,21494
6032,22,3,7554981.0,1,21491
6033,22,134,7554981.0,1,21492
6034,22,53,7554981.0,1,21496
6035,22,36,7554981.0,1,21495
6036,87,55,7555706.0,1,21497
6037,22,87,7555997.0,1,21498
6038,87,22,7556417.0,1,21499
6039,22,3,7558213.0,1,21501
6040,22,87,7558213.0,1,21500
6041,22,134,7558213.0,1,21502
6042,39,158,7558403.0,1,21503
6043,32,99,7559019.0,1,4565
6044,113,117,7559704.0,1,421
6045,148,22,7561409.0,1,21504
6046,22,148,7562044.0,1,21505
6047,148,138,7562731.0,1,21506
6048,129,99,7563336.0,1,4567
6049,129,133,7563336.0,1,4568
6050,129,35,7563336.0,1,4571
6051,129,4,7563336.0,1,4570
6052,129,43,7563336.0,1,4569
6053,129,78,7563336.0,1,4566
6054,145,48,7564281.0,1,4572
6055,132,11,7565425.0,1,11829
6056,53,138,7565561.0,1,21507
6057,154,71,7565766.0,1,422
6058,59,101,7567382.0,1,21508
6059,61,59,7567915.0,1,21509
6060,22,138,7568308.0,1,21511
6061,22,3,7568308.0,1,21510
6062,138,59,7570224.0,1,21512
6063,138,22,7570611.0,1,21513
6064,59,158,7571736.0,1,21514
6065,138,22,7572631.0,1,21515
6066,22,138,7573491.0,1,21516
6067,87,59,7574484.0,1,21518
6068,87,22,7574484.0,1,21517
6069,83,52,7575089.0,1,42554
6070,87,59,7575106.0,1,21521
6071,87,55,7575106.0,1,21520
6072,87,22,7575106.0,1,21519
6073,59,53,7577616.0,1,21523
6074,59,101,7577616.0,1,21522
6075,59,87,7578329.0,1,21524
6076,22,3,7582180.0,1,21525
6077,22,55,7582180.0,1,21526
6078,22,10,7582297.0,1,21527
6079,53,59,7583868.0,1,21529
6080,53,101,7583868.0,1,21528
6081,53,22,7585180.0,1,21530
6082,22,53,7585329.0,1,21531
6083,22,3,7585688.0,1,21532
6084,22,59,7585688.0,1,21535
6085,22,134,7585688.0,1,21533
6086,22,53,7585688.0,1,21536
6087,22,55,7585688.0,1,21534
6088,59,22,7586276.0,1,21537
6089,59,22,7586349.0,1,21538
6090,22,87,7649348.0,1,21539
6091,41,54,7716029.0,1,17010
6092,41,54,7716100.0,1,17011
6093,52,83,7737649.0,1,42555
6094,52,9,7739058.0,1,42556
6095,32,99,7798396.0,1,4573
6096,133,121,7800300.0,1,4574
6097,41,54,7802533.0,1,17012
6098,32,99,7803471.0,1,4575
6099,41,54,7803639.0,1,17013
6100,21,147,7804249.0,1,11830
6101,6,35,7804645.0,1,4576
6102,123,121,7804917.0,1,4577
6103,121,35,7805008.0,1,4580
6104,121,129,7805008.0,1,4578
6105,121,133,7805008.0,1,4579
6106,121,156,7805008.0,1,4581
6107,132,65,7806172.0,1,11837
6108,132,25,7806172.0,1,11840
6109,132,47,7806172.0,1,11839
6110,132,33,7806172.0,1,11838
6111,132,147,7806172.0,1,11831
6112,132,120,7806172.0,1,11832
6113,132,146,7806172.0,1,11835
6114,132,42,7806172.0,1,11836
6115,132,11,7806172.0,1,11843
6116,132,67,7806172.0,1,11844
6117,132,143,7806172.0,1,11841
6118,132,40,7806172.0,1,11842
6119,132,8,7806172.0,1,11833
6120,132,76,7806172.0,1,11834
6121,21,67,7807584.0,1,11859
6122,21,40,7807584.0,1,11857
6123,21,146,7807584.0,1,11850
6124,21,76,7807584.0,1,11849
6125,21,8,7807584.0,1,11848
6126,21,120,7807584.0,1,11847
6127,21,132,7807584.0,1,11846
6128,21,147,7807584.0,1,11845
6129,21,12,7807584.0,1,11851
6130,21,42,7807584.0,1,11852
6131,21,33,7807584.0,1,11853
6132,21,25,7807584.0,1,11855
6133,21,143,7807584.0,1,11856
6134,21,47,7807584.0,1,11854
6135,21,11,7807584.0,1,11858
6136,40,21,7807615.0,1,11860
6137,42,21,7808125.0,1,11861
6138,76,21,7809227.0,1,11862
6139,132,21,7809292.0,1,11863
6140,11,21,7809391.0,1,11864
6141,4,32,7813284.0,1,4583
6142,4,82,7813284.0,1,4582
6143,140,148,7813295.0,1,21540
6144,31,6,7813707.0,1,4584
6145,9,52,7813973.0,1,42557
6146,116,154,7816057.0,1,423
6147,105,98,7816520.0,1,42558
6148,98,105,7816996.0,1,42559
6149,52,105,7818016.0,1,42560
6150,32,121,7818993.0,1,4585
6151,4,43,7820201.0,1,4589
6152,4,133,7820201.0,1,4588
6153,4,99,7820201.0,1,4587
6154,4,78,7820201.0,1,4586
6155,76,147,7820850.0,1,11865
6156,132,143,7821913.0,1,11876
6157,132,33,7821913.0,1,11873
6158,132,47,7821913.0,1,11874
6159,132,146,7821913.0,1,11870
6160,132,76,7821913.0,1,11869
6161,132,11,7821913.0,1,11878
6162,132,25,7821913.0,1,11875
6163,132,42,7821913.0,1,11871
6164,132,120,7821913.0,1,11867
6165,132,65,7821913.0,1,11872
6166,132,8,7821913.0,1,11868
6167,132,147,7821913.0,1,11866
6168,132,67,7821913.0,1,11879
6169,132,40,7821913.0,1,11877
6170,147,76,7822094.0,1,11880
6171,121,14,7822106.0,1,4590
6172,121,48,7822162.0,1,4591
6173,121,48,7822186.0,1,4592
6174,121,48,7822220.0,1,4593
6175,123,60,7823567.0,1,4594
6176,6,35,7824553.0,1,4595
6177,6,35,7824605.0,1,4596
6178,92,61,7825523.0,1,21541
6179,138,64,7829767.0,1,21542
6180,48,56,7851138.0,1,4597
6181,76,147,7884552.0,1,11881
6182,43,68,7885458.0,1,4598
6183,133,129,7885793.0,1,4599
6184,133,99,7885793.0,1,4600
6185,133,35,7885793.0,1,4602
6186,133,43,7885793.0,1,4601
6187,129,133,7887262.0,1,4603
6188,41,141,7887316.0,1,17014
6189,132,33,7888995.0,1,11889
6190,132,147,7888995.0,1,11882
6191,132,76,7888995.0,1,11885
6192,132,146,7888995.0,1,11886
6193,132,120,7888995.0,1,11883
6194,132,11,7888995.0,1,11894
6195,132,143,7888995.0,1,11892
6196,132,25,7888995.0,1,11891
6197,132,47,7888995.0,1,11890
6198,132,65,7888995.0,1,11888
6199,132,42,7888995.0,1,11887
6200,132,40,7888995.0,1,11893
6201,132,67,7888995.0,1,11895
6202,132,8,7888995.0,1,11884
6203,116,71,7889443.0,1,424
6204,138,64,7889575.0,1,21543
6205,116,154,7891180.0,1,425
6206,48,56,7891760.0,1,4604
6207,64,39,7892226.0,1,21544
6208,64,59,7892226.0,1,21545
6209,121,48,7896585.0,1,4605
6210,61,140,7896699.0,1,21546
6211,4,43,7899342.0,1,4608
6212,4,32,7899342.0,1,4610
6213,4,82,7899342.0,1,4609
6214,4,99,7899342.0,1,4607
6215,4,129,7899342.0,1,4606
6216,82,35,7900590.0,1,4611
6217,92,61,7900620.0,1,21547
6218,140,61,7905137.0,1,21548
6219,92,74,7905292.0,1,21549
6220,74,92,7905982.0,1,21550
6221,35,156,7906140.0,1,4612
6222,71,113,7906469.0,1,426
6223,35,156,7907871.0,1,4613
6224,116,154,7908459.0,1,427
6225,116,154,7908904.0,1,428
6226,120,12,7910242.0,1,11896
6227,61,140,7910396.0,1,21551
6228,124,98,7913331.0,1,42561
6229,124,81,7913368.0,1,42562
6230,35,48,7914241.0,1,4614
6231,9,52,7914567.0,1,42563
6232,21,76,7923268.0,1,11897
6233,21,76,7924542.0,1,11899
6234,21,147,7924542.0,1,11898
6235,121,32,7972391.0,1,4616
6236,121,99,7972391.0,1,4615
6237,31,78,7972438.0,1,4617
6238,31,14,7972438.0,1,4619
6239,31,6,7972438.0,1,4618
6240,98,124,7973097.0,1,42564
6241,76,21,7974845.0,1,11900
6242,76,21,7974854.0,1,11901
6243,158,64,7975005.0,1,21552
6244,158,138,7975005.0,1,21553
6245,31,6,7975305.0,1,4620
6246,40,21,7976274.0,1,11902
6247,61,140,7976476.0,1,21554
6248,61,101,7976476.0,1,21555
6249,69,41,7976479.0,1,17015
6250,69,41,7977397.0,1,17016
6251,140,61,7978157.0,1,21556
6252,158,138,7979166.0,1,21558
6253,158,64,7979166.0,1,21557
6254,67,25,7981741.0,1,11903
6255,52,127,7982743.0,1,42565
6256,67,25,7983148.0,1,11904
6257,32,99,7984205.0,1,4621
6258,121,82,7985722.0,1,4622
6259,35,78,7986105.0,1,4623
6260,14,82,7986111.0,1,4624
6261,144,22,7987439.0,1,21559
6262,144,36,7987439.0,1,21560
6263,109,48,7991746.0,1,4625
6264,117,155,7992338.0,1,429
6265,138,87,7992599.0,1,21561
6266,69,54,7993187.0,1,17017
6267,61,92,7994109.0,1,21562
6268,61,92,7994161.0,1,21563
6269,138,64,7995755.0,1,21564
6270,138,158,7995755.0,1,21565
6271,116,154,7995804.0,1,430
6272,92,61,7996717.0,1,21566
6273,132,76,7996863.0,1,11908
6274,132,8,7996863.0,1,11907
6275,132,33,7996863.0,1,11912
6276,132,65,7996863.0,1,11911
6277,132,120,7996863.0,1,11906
6278,132,147,7996863.0,1,11905
6279,132,67,7996863.0,1,11918
6280,132,25,7996863.0,1,11914
6281,132,47,7996863.0,1,11913
6282,132,11,7996863.0,1,11917
6283,132,146,7996863.0,1,11909
6284,132,42,7996863.0,1,11910
6285,132,143,7996863.0,1,11915
6286,132,40,7996863.0,1,11916
6287,15,10,7997222.0,1,21567
6288,48,109,7999117.0,1,4626
6289,40,76,8000664.0,1,11919
6290,40,76,8000669.0,1,11920
6291,76,40,8000855.0,1,11921
6292,76,40,8000866.0,1,11922
6293,52,9,8022189.0,1,42566
6294,117,155,8052121.0,1,431
6295,123,156,8059532.0,1,4627
6296,64,138,8059660.0,1,21568
6297,64,158,8059660.0,1,21569
6298,72,107,8061025.0,1,21570
6299,129,156,8061118.0,1,4628
6300,6,82,8062905.0,1,4629
6301,123,82,8063006.0,1,4630
6302,61,140,8064007.0,1,21571
6303,141,54,8064479.0,1,17018
6304,54,141,8064509.0,1,17019
6305,54,41,8064618.0,1,17020
6306,74,72,8065298.0,1,21572
6307,132,11,8065512.0,1,11928
6308,132,143,8065512.0,1,11926
6309,132,33,8065512.0,1,11925
6310,132,8,8065512.0,1,11923
6311,132,89,8065512.0,1,11924
6312,132,67,8065512.0,1,11929
6313,132,40,8065512.0,1,11927
6314,132,147,8065925.0,1,11931
6315,132,11,8065925.0,1,11942
6316,132,40,8065925.0,1,11941
6317,132,25,8065925.0,1,11930
6318,132,120,8065925.0,1,11932
6319,132,67,8065925.0,1,11943
6320,132,33,8065925.0,1,11938
6321,132,65,8065925.0,1,11937
6322,132,146,8065925.0,1,11935
6323,132,8,8065925.0,1,11933
6324,132,42,8065925.0,1,11936
6325,132,47,8065925.0,1,11939
6326,132,143,8065925.0,1,11940
6327,132,76,8065925.0,1,11934
6328,26,154,8067847.0,1,432
6329,32,82,8068839.0,1,4631
6330,132,8,8073686.0,1,11944
6331,141,41,8074476.0,1,17021
6332,41,141,8074992.0,1,17022
6333,98,83,8075057.0,1,42567
6334,64,138,8075372.0,1,21573
6335,138,148,8075944.0,1,21574
6336,162,113,8077745.0,1,433
6337,162,113,8077848.0,1,434
6338,34,100,8078585.0,1,17023
6339,132,146,8078816.0,1,11950
6340,132,76,8078816.0,1,11949
6341,132,147,8078816.0,1,11946
6342,132,25,8078816.0,1,11945
6343,132,65,8078816.0,1,11952
6344,132,42,8078816.0,1,11951
6345,132,67,8078816.0,1,11958
6346,132,11,8078816.0,1,11957
6347,132,40,8078816.0,1,11956
6348,132,143,8078816.0,1,11955
6349,132,33,8078816.0,1,11953
6350,132,47,8078816.0,1,11954
6351,132,8,8078816.0,1,11948
6352,132,120,8078816.0,1,11947
6353,132,11,8078958.0,1,11959
6354,140,61,8079009.0,1,21575
6355,162,26,8079173.0,1,435
6356,26,155,8079295.0,1,436
6357,26,117,8079592.0,1,437
6358,138,148,8080299.0,1,21576
6359,105,52,8082869.0,1,42568
6360,56,82,8084451.0,1,4632
6361,61,140,8085346.0,1,21577
6362,105,85,8087790.0,1,42569
6363,21,76,8093167.0,1,11960
6364,21,147,8094678.0,1,11961
6365,21,76,8094678.0,1,11962
6366,52,105,8103763.0,1,42570
6367,76,21,8144240.0,1,11963
6368,129,82,8148686.0,1,4633
6369,82,129,8149192.0,1,4634
6370,68,82,8150380.0,1,4635
6371,138,92,8154995.0,1,21578
6372,129,82,8155238.0,1,4636
6373,129,99,8155301.0,1,4638
6374,129,4,8155301.0,1,4641
6375,129,35,8155301.0,1,4642
6376,129,78,8155301.0,1,4637
6377,129,43,8155301.0,1,4640
6378,129,133,8155301.0,1,4639
6379,92,138,8155327.0,1,21579
6380,14,4,8159156.0,1,4643
6381,22,53,8159536.0,1,21580
6382,52,98,8159652.0,1,42572
6383,52,83,8159652.0,1,42571
6384,26,1,8160343.0,1,438
6385,148,138,8160391.0,1,21581
6386,4,99,8161454.0,1,4644
6387,72,138,8162277.0,1,21582
6388,148,140,8162810.0,1,21583
6389,154,116,8164791.0,1,439
6390,35,78,8166476.0,1,4645
6391,22,55,8166808.0,1,21584
6392,53,22,8168074.0,1,21585
6393,138,22,8168154.0,1,21586
6394,26,126,8168638.0,1,440
6395,26,108,8168638.0,1,449
6396,26,122,8168638.0,1,452
6397,26,155,8168638.0,1,441
6398,26,139,8168638.0,1,448
6399,26,152,8168638.0,1,445
6400,26,117,8168638.0,1,447
6401,26,1,8168638.0,1,446
6402,26,154,8168638.0,1,442
6403,26,136,8168638.0,1,451
6404,26,116,8168638.0,1,444
6405,26,162,8168638.0,1,443
6406,26,71,8168638.0,1,450
6407,22,138,8168849.0,1,21587
6408,22,53,8168915.0,1,21588
6409,22,55,8169322.0,1,21590
6410,22,3,8169322.0,1,21589
6411,134,138,8172227.0,1,21591
6412,156,121,8172496.0,1,4646
6413,10,22,8186247.0,1,21592
6414,10,15,8186397.0,1,21593
6415,22,10,8200935.0,1,21594
6416,3,22,8254688.0,1,21595
6417,3,22,8263786.0,1,21597
6418,3,87,8263786.0,1,21596
6419,3,87,8263795.0,1,21598
6420,22,53,8264947.0,1,21599
6421,22,55,8265337.0,1,21600
6422,134,22,8273004.0,1,21601
6423,134,22,8275058.0,1,21602
6424,22,134,8279119.0,1,21603
6425,3,87,8281037.0,1,21604
6426,3,22,8281037.0,1,21605
6427,41,54,8295253.0,1,17024
6428,3,22,8323222.0,1,21607
6429,3,87,8323222.0,1,21606
6430,3,87,8323770.0,1,21608
6431,3,22,8323770.0,1,21609
6432,3,87,8324408.0,1,21610
6433,3,22,8324408.0,1,21611
6434,3,22,8326851.0,1,21613
6435,3,87,8326851.0,1,21612
6436,3,87,8329165.0,1,21614
6437,3,22,8329165.0,1,21615
6438,3,22,8329374.0,1,21617
6439,3,87,8329374.0,1,21616
6440,87,22,8331524.0,1,21618
6441,87,22,8335114.0,1,21619
6442,87,3,8337138.0,1,21620
6443,87,22,8337138.0,1,21621
6444,87,22,8339376.0,1,21623
6445,87,3,8339376.0,1,21622
6446,3,22,8340418.0,1,21624
6447,26,126,8346484.0,1,453
6448,26,71,8346484.0,1,454
6449,52,9,8357181.0,1,42573
6450,53,22,8370478.0,1,21625
6451,87,22,8374452.0,1,21626
6452,87,59,8374452.0,1,21627
6453,87,59,8381015.0,1,21629
6454,87,55,8381015.0,1,21628
6455,87,55,8382299.0,1,21630
6456,109,48,8394614.0,1,4647
6457,60,133,8401557.0,1,4648
6458,31,14,8402275.0,1,4649
6459,78,35,8402570.0,1,4650
6460,127,52,8404311.0,1,42574
6461,32,82,8405944.0,1,4651
6462,71,26,8406783.0,1,455
6463,69,54,8406954.0,1,17025
6464,69,41,8406967.0,1,17026
6465,138,22,8407226.0,1,21631
6466,31,82,8407270.0,1,4652
6467,68,82,8407337.0,1,4653
6468,68,32,8407337.0,1,4654
6469,78,129,8407388.0,1,4655
6470,78,123,8407435.0,1,4656
6471,31,82,8407461.0,1,4657
6472,138,148,8407632.0,1,21632
6473,138,64,8407854.0,1,21633
6474,138,158,8407854.0,1,21634
6475,60,130,8407892.0,1,4658
6476,155,117,8408012.0,1,456
6477,132,25,8409026.0,1,11964
6478,132,147,8409026.0,1,11965
6479,132,120,8409026.0,1,11966
6480,132,11,8409026.0,1,11976
6481,132,42,8409026.0,1,11970
6482,132,8,8409026.0,1,11967
6483,132,76,8409026.0,1,11968
6484,132,40,8409026.0,1,11975
6485,132,47,8409026.0,1,11973
6486,132,33,8409026.0,1,11972
6487,132,65,8409026.0,1,11971
6488,132,143,8409026.0,1,11974
6489,132,146,8409026.0,1,11969
6490,132,67,8409026.0,1,11977
6491,25,146,8409249.0,1,11978
6492,47,120,8410345.0,1,11979
6493,47,120,8410363.0,1,11980
6494,62,145,8410793.0,1,4660
6495,62,31,8410793.0,1,4659
6496,78,82,8411148.0,1,4661
6497,145,48,8412436.0,1,4662
6498,53,22,8412500.0,1,21635
6499,83,85,8412598.0,1,42575
6500,144,87,8412881.0,1,21636
6501,136,26,8413463.0,1,457
6502,148,59,8414446.0,1,21637
6503,127,52,8415131.0,1,42576
6504,62,82,8415919.0,1,4664
6505,62,48,8415919.0,1,4663
6506,6,82,8416314.0,1,4665
6507,53,61,8417758.0,1,21638
6508,56,156,8418078.0,1,4666
6509,53,72,8418245.0,1,21640
6510,53,90,8418245.0,1,21639
6511,14,123,8418793.0,1,4667
6512,36,144,8419349.0,1,21643
6513,36,22,8419349.0,1,21642
6514,36,10,8419349.0,1,21644
6515,36,87,8419349.0,1,21641
6516,146,25,8420953.0,1,11981
6517,146,143,8420953.0,1,11982
6518,146,67,8421237.0,1,11983
6519,127,52,8421845.0,1,42577
6520,43,82,8422185.0,1,4668
6521,155,137,8422414.0,1,458
6522,148,22,8422929.0,1,21645
6523,72,74,8423260.0,1,21647
6524,72,61,8423260.0,1,21648
6525,72,92,8423260.0,1,21646
6526,53,138,8425240.0,1,21649
6527,32,82,8425734.0,1,4669
6528,132,11,8426310.0,1,11996
6529,132,47,8426310.0,1,11993
6530,132,40,8426310.0,1,11995
6531,132,143,8426310.0,1,11994
6532,132,25,8426310.0,1,11984
6533,132,65,8426310.0,1,11991
6534,132,33,8426310.0,1,11992
6535,132,120,8426310.0,1,11986
6536,132,147,8426310.0,1,11985
6537,132,76,8426310.0,1,11988
6538,132,146,8426310.0,1,11989
6539,132,42,8426310.0,1,11990
6540,132,8,8426310.0,1,11987
6541,132,67,8426310.0,1,11997
6542,99,32,8427247.0,1,4671
6543,99,82,8427247.0,1,4670
6544,25,146,8427553.0,1,11998
6545,87,144,8427976.0,1,21650
6546,67,25,8428185.0,1,11999
6547,4,82,8428639.0,1,4672
