,u,i,ts,label,idx
26769,5333,56,1099240096.0,1,26770
26770,59,4170,1099240482.0,1,26771
26771,82,91,1099240675.0,1,26772
26772,82,7441,1099240732.0,1,26773
26773,59,4170,1099240884.0,1,26774
26774,54,1517,1099240962.0,1,26775
26775,4632,45,1099241003.0,1,26776
26776,4622,45,1099241098.0,1,26777
26777,1705,14,1099241433.0,1,26778
26778,52,5039,1099241582.0,1,26779
26779,8,1140,1099241628.0,1,26780
26780,220,4,1099241832.0,1,26781
26781,82,7461,1099241856.0,1,26782
26782,63,6042,1099242318.0,1,26783
26783,5386,58,1099242795.0,1,26784
26784,5160,54,1099242909.0,1,26785
26785,19,2388,1099242917.0,1,26786
26786,183,1,1099243219.0,1,26787
26787,30,3251,1099243253.0,1,26788
26788,21,2459,1099243282.0,1,26789
26789,56,5327,1099243330.0,1,26790
26790,21,2445,1099243416.0,1,26791
26791,25,2750,1099243499.0,1,26792
26792,30,3251,1099243586.0,1,26793
26793,25,2660,1099243644.0,1,26794
26794,7325,80,1099243725.0,1,26795
26795,30,3125,1099243844.0,1,26796
26796,30,3125,1099243902.0,1,26797
26797,30,3220,1099243987.0,1,26798
26798,17,2143,1099244117.0,1,26799
26799,30,3251,1099244213.0,1,26800
26800,25,2750,1099244536.0,1,26801
26801,52,5039,1099244703.0,1,26802
26802,40,562,1099244821.0,1,26803
26803,75,7000,1099244840.0,1,26804
26804,6775,72,1099244979.0,1,26805
26805,42,4416,1099244983.0,1,26806
26806,52,5033,1099245001.0,1,26807
26807,40,4232,1099245146.0,1,26808
26808,6980,75,1099245185.0,1,26809
26809,55,91,1099245298.0,1,26810
26810,80,7325,1099245370.0,1,26811
26811,4257,40,1099245609.0,1,26812
26812,36,3848,1099245841.0,1,26813
26813,5039,52,1099245862.0,1,26814
26814,82,7460,1099245876.0,1,26815
26815,4946,52,1099246090.0,1,26816
26816,4,91,1099246166.0,1,26817
26817,52,5039,1099246218.0,1,26818
26818,6991,75,1099246357.0,1,26819
26819,17,4,1099246361.0,1,26820
26820,35,3767,1099246370.0,1,26821
26821,38,4064,1099246379.0,1,26822
26822,49,4851,1099246411.0,1,26823
26823,3998,38,1099246451.0,1,26824
26824,4,151,1099246464.0,1,26825
26825,52,4946,1099246568.0,1,26826
26826,4946,52,1099246661.0,1,26827
26827,7461,82,1099246715.0,1,26828
26828,59,4170,1099246728.0,1,26829
26829,36,3837,1099246781.0,1,26830
26830,80,7325,1099246785.0,1,26831
26831,36,3826,1099246824.0,1,26832
26832,3837,36,1099246841.0,1,26833
26833,85,135,1099247078.0,1,26834
26834,55,5230,1099247110.0,1,26835
26835,7325,80,1099247202.0,1,26836
26836,31,3424,1099247249.0,1,26837
26837,49,4851,1099247282.0,1,26838
26838,17,2216,1099247366.0,1,26839
26839,31,3424,1099247379.0,1,26840
26840,17,2191,1099247419.0,1,26841
26841,3424,31,1099247432.0,1,26842
26842,66,61,1099247479.0,1,26843
26843,56,5327,1099247991.0,1,26844
26844,2445,21,1099248104.0,1,26845
26845,52,5033,1099248215.0,1,26846
26846,7,1026,1099248445.0,1,26847
26847,90,1026,1099248445.0,1,26848
26848,7871,88,1099248450.0,1,26849
26849,56,5327,1099248463.0,1,26850
26850,36,3857,1099248487.0,1,26851
26851,35,3767,1099248519.0,1,26852
26852,5033,52,1099248547.0,1,26853
26853,4,17,1099248560.0,1,26854
26854,87,7233,1099248599.0,1,26855
26855,36,3840,1099248630.0,1,26856
26856,6328,67,1099248678.0,1,26857
26857,80,7325,1099248690.0,1,26858
26858,38,4045,1099248764.0,1,26859
26859,40,178,1099248845.0,1,26860
26860,38,4006,1099248849.0,1,26861
26861,80,7324,1099248857.0,1,26862
26862,40,75,1099249020.0,1,26863
26863,75,40,1099249061.0,1,26864
26864,44,4172,1099249094.0,1,26865
26865,44,4141,1099249168.0,1,26866
26866,58,5383,1099249261.0,1,26867
26867,2746,25,1099249292.0,1,26868
26868,44,4160,1099249305.0,1,26869
26869,85,209,1099249326.0,1,26870
26870,85,209,1099249405.0,1,26871
26871,4,17,1099249480.0,1,26872
26872,56,5327,1099249489.0,1,26873
26873,56,5361,1099249687.0,1,26874
26874,69,5890,1099249841.0,1,26875
26875,4130,44,1099250041.0,1,26876
26876,274,80,1099250143.0,1,26877
26877,38,4033,1099250379.0,1,26878
26878,19,2402,1099250485.0,1,26879
26879,4033,38,1099250498.0,1,26880
26880,183,1,1099250742.0,1,26881
26881,85,870,1099250830.0,1,26882
26882,3125,30,1099250867.0,1,26883
26883,1026,7,1099250948.0,1,26884
26884,1026,90,1099250948.0,1,26885
26885,351,2,1099251086.0,1,26886
26886,44,4167,1099251086.0,1,26887
26887,2732,25,1099251117.0,1,26888
26888,78,7115,1099251317.0,1,26889
26889,8,1,1099251386.0,1,26890
26890,80,7325,1099251510.0,1,26891
26891,59,4170,1099251673.0,1,26892
26892,6289,66,1099251786.0,1,26893
26893,2732,25,1099251859.0,1,26894
26894,1026,7,1099252070.0,1,26895
26895,1026,90,1099252070.0,1,26896
26896,42,4400,1099252168.0,1,26897
26897,30,3125,1099252289.0,1,26898
26898,1026,7,1099252699.0,1,26899
26899,1026,90,1099252699.0,1,26900
26900,66,6122,1099252864.0,1,26901
26901,84,504,1099253350.0,1,26902
26902,66,6122,1099253403.0,1,26903
26903,52,2816,1099253771.0,1,26904
26904,17,2228,1099254101.0,1,26905
26905,30,3251,1099254269.0,1,26906
26906,2791,26,1099254347.0,1,26907
26907,30,3232,1099254347.0,1,26908
26908,87,7319,1099254412.0,1,26909
26909,87,7856,1099254520.0,1,26910
26910,3192,30,1099254544.0,1,26911
26911,20,896,1099254659.0,1,26912
26912,6809,72,1099254694.0,1,26913
26913,20,896,1099254696.0,1,26914
26914,6005,63,1099254700.0,1,26915
26915,59,4170,1099254770.0,1,26916
26916,496,40,1099254818.0,1,26917
26917,7115,78,1099254844.0,1,26918
26918,870,85,1099255085.0,1,26919
26919,5345,56,1099255119.0,1,26920
26920,72,6754,1099255252.0,1,26921
26921,5371,58,1099255467.0,1,26922
26922,6697,72,1099255473.0,1,26923
26923,7875,88,1099255623.0,1,26924
26924,3236,30,1099255840.0,1,26925
26925,44,4130,1099255864.0,1,26926
26926,7875,88,1099255946.0,1,26927
26927,72,6754,1099256066.0,1,26928
26928,80,7325,1099256102.0,1,26929
26929,72,6676,1099256103.0,1,26930
26930,59,4170,1099256534.0,1,26931
26931,6676,72,1099256569.0,1,26932
26932,35,3767,1099256732.0,1,26933
26933,31,3424,1099256849.0,1,26934
26934,52,5060,1099256951.0,1,26935
26935,20,2428,1099256994.0,1,26936
26936,56,5356,1099257051.0,1,26937
26937,56,5356,1099257109.0,1,26938
26938,78,3696,1099257146.0,1,26939
26939,72,6754,1099257250.0,1,26940
26940,72,6767,1099257296.0,1,26941
26941,6611,71,1099257346.0,1,26942
26942,56,389,1099257622.0,1,26943
26943,43,4484,1099257693.0,1,26944
26944,5019,52,1099257767.0,1,26945
26945,85,7552,1099257815.0,1,26946
26946,29,3065,1099257860.0,1,26947
26947,56,5356,1099257976.0,1,26948
26948,56,5356,1099258021.0,1,26949
26949,7552,85,1099258028.0,1,26950
26950,45,3189,1099258062.0,1,26951
26951,56,5356,1099258184.0,1,26952
26952,40,496,1099259267.0,1,26953
26953,44,4139,1099259284.0,1,26954
26954,3128,30,1099259334.0,1,26955
26955,4645,45,1099259397.0,1,26956
26956,31,3452,1099259478.0,1,26957
26957,31,3452,1099259491.0,1,26958
26958,56,5356,1099259521.0,1,26959
26959,60,5818,1099259890.0,1,26960
26960,56,5356,1099259920.0,1,26961
26961,1,173,1099259929.0,1,26962
26962,58,5386,1099260298.0,1,26963
26963,3330,31,1099260333.0,1,26964
26964,30,3154,1099260465.0,1,26965
26965,2,91,1099260890.0,1,26966
26966,86,7715,1099261374.0,1,26967
26967,1844,15,1099261437.0,1,26968
26968,1843,15,1099261485.0,1,26969
26969,40,4281,1099261526.0,1,26970
26970,56,5323,1099261537.0,1,26971
26971,25,2747,1099261613.0,1,26972
26972,71,6613,1099261669.0,1,26973
26973,31,3295,1099261691.0,1,26974
26974,31,3295,1099261706.0,1,26975
26975,31,3295,1099261746.0,1,26976
26976,16,2034,1099262032.0,1,26977
26977,52,2816,1099262201.0,1,26978
26978,16,2034,1099262416.0,1,26979
26979,72,6697,1099262831.0,1,26980
26980,5173,54,1099263095.0,1,26981
26981,56,5356,1099263113.0,1,26982
26982,25,2750,1099263302.0,1,26983
26983,1,102,1099263328.0,1,26984
26984,1,138,1099263395.0,1,26985
26985,1,157,1099263436.0,1,26986
26986,1,178,1099263517.0,1,26987
26987,43,4106,1099263580.0,1,26988
26988,44,4153,1099263831.0,1,26989
26989,31,3424,1099264087.0,1,26990
26990,52,4946,1099264415.0,1,26991
26991,87,7233,1099264537.0,1,26992
26992,2750,25,1099264626.0,1,26993
26993,3424,31,1099264862.0,1,26994
26994,25,2750,1099264984.0,1,26995
26995,86,7715,1099265248.0,1,26996
26996,59,4170,1099265761.0,1,26997
26997,45,60,1099265761.0,1,26998
26998,60,5818,1099265852.0,1,26999
26999,60,5817,1099265895.0,1,27000
27000,72,6754,1099266101.0,1,27001
27001,72,6684,1099266180.0,1,27002
27002,6684,72,1099266232.0,1,27003
27003,40,4257,1099266364.0,1,27004
27004,1,102,1099266564.0,1,27005
27005,1,147,1099266761.0,1,27006
27006,85,7552,1099266768.0,1,27007
27007,1,187,1099266824.0,1,27008
27008,40,178,1099266896.0,1,27009
27009,85,7552,1099267054.0,1,27010
27010,63,5977,1099267063.0,1,27011
27011,31,3316,1099267326.0,1,27012
27012,7115,78,1099267336.0,1,27013
27013,1,179,1099267356.0,1,27014
27014,5386,58,1099267686.0,1,27015
27015,31,3316,1099267736.0,1,27016
27016,3424,31,1099267749.0,1,27017
27017,220,4,1099267790.0,1,27018
27018,1,178,1099268027.0,1,27019
27019,7753,86,1099268031.0,1,27020
27020,6042,63,1099268253.0,1,27021
27021,31,3316,1099268335.0,1,27022
27022,31,3454,1099268546.0,1,27023
27023,31,3454,1099268597.0,1,27024
27024,60,5795,1099268726.0,1,27025
27025,1,157,1099268990.0,1,27026
27026,16,1961,1099269255.0,1,27027
27027,157,1,1099269333.0,1,27028
27028,1,157,1099269401.0,1,27029
27029,31,3303,1099269581.0,1,27030
27030,45,209,1099269750.0,1,27031
27031,16,1961,1099269765.0,1,27032
27032,17,2207,1099270392.0,1,27033
27033,31,3424,1099270392.0,1,27034
27034,2,368,1099270469.0,1,27035
27035,2,368,1099270540.0,1,27036
27036,524,40,1099270740.0,1,27037
27037,2,368,1099271011.0,1,27038
27038,4160,44,1099271070.0,1,27039
27039,31,3424,1099271124.0,1,27040
27040,86,7715,1099271810.0,1,27041
27041,86,7753,1099271860.0,1,27042
27042,524,40,1099271862.0,1,27043
27043,3137,30,1099271899.0,1,27044
27044,86,7753,1099272190.0,1,27045
27045,5386,58,1099272682.0,1,27046
27046,3,576,1099272826.0,1,27047
27047,3454,31,1099273101.0,1,27048
27048,2,351,1099273140.0,1,27049
27049,3454,31,1099273870.0,1,27050
27050,25,2750,1099273952.0,1,27051
27051,85,870,1099274249.0,1,27052
27052,44,4139,1099274460.0,1,27053
27053,44,4160,1099274523.0,1,27054
27054,6611,71,1099274742.0,1,27055
27055,138,1,1099274903.0,1,27056
27056,1705,14,1099274959.0,1,27057
27057,1736,14,1099275105.0,1,27058
27058,44,4123,1099275200.0,1,27059
27059,16,2074,1099275449.0,1,27060
27060,85,952,1099275704.0,1,27061
27061,2270,18,1099275821.0,1,27062
27062,85,7657,1099275899.0,1,27063
27063,85,948,1099275962.0,1,27064
27064,85,948,1099276055.0,1,27065
27065,86,209,1099276120.0,1,27066
27066,44,4505,1099276261.0,1,27067
27067,1705,14,1099276279.0,1,27068
27068,3,10,1099276596.0,1,27069
27069,3,586,1099276706.0,1,27070
27070,5976,63,1099277277.0,1,27071
27071,85,7656,1099277711.0,1,27072
27072,19,2409,1099277824.0,1,27073
27073,19,2375,1099277844.0,1,27074
27074,496,40,1099278853.0,1,27075
27075,5850,61,1099278942.0,1,27076
27076,71,6653,1099279020.0,1,27077
27077,6653,71,1099279228.0,1,27078
27078,5850,61,1099279246.0,1,27079
27079,19,296,1099279586.0,1,27080
27080,71,6613,1099280320.0,1,27081
27081,71,6664,1099280515.0,1,27082
27082,66,6122,1099280889.0,1,27083
27083,61,3732,1099281162.0,1,27084
27084,6611,71,1099282534.0,1,27085
27085,69,6462,1099282827.0,1,27086
27086,80,7325,1099283558.0,1,27087
27087,3,10,1099283791.0,1,27088
27088,38,3974,1099283877.0,1,27089
27089,4450,42,1099284131.0,1,27090
27090,40,496,1099285978.0,1,27091
27091,47,4757,1099286931.0,1,27092
27092,8,1164,1099287302.0,1,27093
27093,3242,30,1099287680.0,1,27094
27094,75,6998,1099287819.0,1,27095
27095,75,6998,1099287932.0,1,27096
27096,75,6998,1099287969.0,1,27097
27097,75,6998,1099288036.0,1,27098
27098,75,6998,1099288695.0,1,27099
27099,75,6998,1099288776.0,1,27100
27100,36,3814,1099290473.0,1,27101
27101,38,4033,1099290974.0,1,27102
27102,5356,56,1099290996.0,1,27103
27103,38,3932,1099291094.0,1,27104
27104,38,2001,1099291140.0,1,27105
27105,1171,8,1099291567.0,1,27106
27106,41,4354,1099291669.0,1,27107
27107,38,3937,1099291706.0,1,27108
27108,41,4342,1099291732.0,1,27109
27109,38,1022,1099292038.0,1,27110
27110,38,4033,1099292348.0,1,27111
27111,4033,38,1099292509.0,1,27112
27112,67,6357,1099292969.0,1,27113
27113,60,5818,1099295124.0,1,27114
27114,49,312,1099295257.0,1,27115
27115,39,4088,1099296155.0,1,27116
27116,38,4064,1099296906.0,1,27117
27117,33,1738,1099297559.0,1,27118
27118,33,1738,1099297616.0,1,27119
27119,41,4356,1099297720.0,1,27120
27120,62,1027,1099297861.0,1,27121
27121,3697,33,1099297894.0,1,27122
27122,35,3674,1099297937.0,1,27123
27123,84,7485,1099298656.0,1,27124
27124,84,7495,1099298701.0,1,27125
27125,86,7715,1099299142.0,1,27126
27126,84,7486,1099299387.0,1,27127
27127,21,2459,1099299532.0,1,27128
27128,21,2452,1099299552.0,1,27129
27129,5216,55,1099299780.0,1,27130
27130,1140,8,1099300394.0,1,27131
27131,41,4342,1099300527.0,1,27132
27132,88,7875,1099300559.0,1,27133
27133,80,7325,1099301371.0,1,27134
27134,59,4170,1099301497.0,1,27135
27135,75,6998,1099302048.0,1,27136
27136,75,6998,1099302163.0,1,27137
27137,62,5902,1099302593.0,1,27138
27138,5427,59,1099302632.0,1,27139
27139,2,311,1099302645.0,1,27140
27140,1243,9,1099302736.0,1,27141
27141,2,311,1099302827.0,1,27142
27142,3723,69,1099303012.0,1,27143
27143,4133,69,1099303051.0,1,27144
27144,2,242,1099303059.0,1,27145
27145,4133,69,1099303094.0,1,27146
27146,2,241,1099303138.0,1,27147
27147,35,3767,1099303146.0,1,27148
27148,1264,9,1099303361.0,1,27149
27149,35,3670,1099303383.0,1,27150
27150,9,1243,1099303489.0,1,27151
27151,9,1264,1099303719.0,1,27152
27152,9,1252,1099303776.0,1,27153
27153,55,4145,1099303910.0,1,27154
27154,55,4145,1099304077.0,1,27155
27155,35,3767,1099304520.0,1,27156
27156,9,1252,1099304807.0,1,27157
27157,5,828,1099304815.0,1,27158
27158,9,209,1099305139.0,1,27159
27159,55,4145,1099305182.0,1,27160
27160,9,1246,1099305204.0,1,27161
27161,47,4757,1099305219.0,1,27162
27162,55,4133,1099305788.0,1,27163
27163,9,209,1099305807.0,1,27164
27164,4145,55,1099306050.0,1,27165
27165,52,5047,1099306118.0,1,27166
27166,4145,55,1099306131.0,1,27167
27167,74,4145,1099306159.0,1,27168
27168,1186,8,1099306259.0,1,27169
27169,35,3737,1099306463.0,1,27170
27170,2750,25,1099306526.0,1,27171
27171,9,1253,1099306664.0,1,27172
27172,4145,55,1099306730.0,1,27173
27173,3674,35,1099306816.0,1,27174
27174,3674,35,1099307047.0,1,27175
27175,9,1243,1099307209.0,1,27176
27176,58,5383,1099307281.0,1,27177
27177,35,3767,1099307515.0,1,27178
27178,58,5386,1099307552.0,1,27179
27179,3674,33,1099307602.0,1,27180
27180,31,3424,1099308023.0,1,27181
27181,49,312,1099308051.0,1,27182
27182,52,4946,1099308095.0,1,27183
27183,38,4064,1099308403.0,1,27184
27184,7459,82,1099308570.0,1,27185
27185,33,3674,1099308670.0,1,27186
27186,371,2,1099308748.0,1,27187
27187,9,1271,1099308874.0,1,27188
27188,14,1800,1099308881.0,1,27189
27189,82,3756,1099308913.0,1,27190
27190,82,3756,1099308956.0,1,27191
27191,75,1948,1099308969.0,1,27192
27192,3756,82,1099308980.0,1,27193
27193,82,3756,1099309013.0,1,27194
27194,38,4033,1099309221.0,1,27195
27195,33,3674,1099309226.0,1,27196
27196,33,3705,1099309284.0,1,27197
27197,75,6995,1099309796.0,1,27198
27198,75,5381,1099309827.0,1,27199
27199,75,6995,1099310018.0,1,27200
27200,3705,33,1099310682.0,1,27201
27201,75,1875,1099310754.0,1,27202
27202,5880,62,1099310762.0,1,27203
27203,59,4112,1099310880.0,1,27204
27204,4342,41,1099310999.0,1,27205
27205,59,61,1099311068.0,1,27206
27206,59,4112,1099311120.0,1,27207
27207,41,4356,1099311216.0,1,27208
27208,82,91,1099311743.0,1,27209
27209,4945,52,1099311837.0,1,27210
27210,52,4946,1099311902.0,1,27211
27211,9,1274,1099311971.0,1,27212
27212,17,2,1099312141.0,1,27213
27213,31,3424,1099312373.0,1,27214
27214,4088,39,1099312446.0,1,27215
27215,74,6927,1099312785.0,1,27216
27216,7,1026,1099313046.0,1,27217
27217,90,1026,1099313046.0,1,27218
27218,8,1191,1099313588.0,1,27219
27219,2,17,1099313860.0,1,27220
27220,80,3680,1099314031.0,1,27221
27221,56,91,1099314435.0,1,27222
27222,56,91,1099314467.0,1,27223
27223,29,3091,1099314608.0,1,27224
27224,5280,55,1099314801.0,1,27225
27225,4088,39,1099314934.0,1,27226
27226,55,5256,1099315083.0,1,27227
27227,15,495,1099315166.0,1,27228
27228,1026,7,1099315220.0,1,27229
27229,1026,90,1099315220.0,1,27230
27230,7,969,1099315635.0,1,27231
27231,90,969,1099315635.0,1,27232
27232,13,1549,1099315674.0,1,27233
27233,7,1003,1099315680.0,1,27234
27234,90,1003,1099315680.0,1,27235
27235,8,1131,1099315706.0,1,27236
27236,7,969,1099315711.0,1,27237
27237,90,969,1099315711.0,1,27238
27238,36,3836,1099315758.0,1,27239
27239,7,1026,1099315772.0,1,27240
27240,90,1026,1099315772.0,1,27241
27241,17,2,1099315821.0,1,27242
27242,5256,55,1099315876.0,1,27243
27243,31,3316,1099315911.0,1,27244
27244,55,5230,1099316038.0,1,27245
27245,2714,25,1099316058.0,1,27246
27246,7002,75,1099316277.0,1,27247
27247,8,1164,1099316566.0,1,27248
27248,38,4064,1099316579.0,1,27249
27249,7875,88,1099316607.0,1,27250
27250,55,5231,1099316726.0,1,27251
27251,55,5270,1099316772.0,1,27252
27252,5280,55,1099316813.0,1,27253
27253,1554,13,1099316891.0,1,27254
27254,4643,45,1099316905.0,1,27255
27255,5231,55,1099317019.0,1,27256
27256,5386,58,1099317035.0,1,27257
27257,36,3865,1099317061.0,1,27258
27258,33,3697,1099317224.0,1,27259
27259,55,5279,1099317234.0,1,27260
27260,5280,55,1099317323.0,1,27261
27261,25,2766,1099317532.0,1,27262
27262,42,4036,1099317580.0,1,27263
27263,21,2445,1099317677.0,1,27264
27264,13,1554,1099317716.0,1,27265
27265,25,2692,1099317721.0,1,27266
27266,25,2763,1099317777.0,1,27267
27267,5017,52,1099317799.0,1,27268
27268,2448,21,1099317925.0,1,27269
27269,56,5356,1099318033.0,1,27270
27270,40,4221,1099318166.0,1,27271
27271,1554,13,1099318261.0,1,27272
27272,40,496,1099318270.0,1,27273
27273,17,209,1099318298.0,1,27274
27274,56,5356,1099318344.0,1,27275
27275,17,2191,1099318352.0,1,27276
27276,35,3767,1099318563.0,1,27277
27277,4,611,1099318658.0,1,27278
27278,612,4,1099318723.0,1,27279
27279,1,182,1099319014.0,1,27280
27280,40,4221,1099319064.0,1,27281
27281,4622,45,1099319309.0,1,27282
27282,69,1016,1099319325.0,1,27283
27283,38,4064,1099319377.0,1,27284
27284,926,6,1099319448.0,1,27285
27285,69,5890,1099319700.0,1,27286
27286,9,1247,1099319726.0,1,27287
27287,9,1242,1099319999.0,1,27288
27288,44,4521,1099320336.0,1,27289
27289,2,259,1099320531.0,1,27290
27290,5046,52,1099320661.0,1,27291
27291,38,4033,1099320827.0,1,27292
27292,14,19,1099320909.0,1,27293
27293,2,351,1099320978.0,1,27294
27294,351,2,1099321000.0,1,27295
27295,47,4757,1099321102.0,1,27296
27296,625,33,1099321139.0,1,27297
27297,9,209,1099321148.0,1,27298
27298,9,1242,1099321211.0,1,27299
27299,32,91,1099321321.0,1,27300
27300,1505,54,1099321456.0,1,27301
27301,36,3826,1099321549.0,1,27302
27302,36,3837,1099321690.0,1,27303
27303,36,3803,1099321760.0,1,27304
27304,30,3150,1099322361.0,1,27305
27305,30,3231,1099322406.0,1,27306
27306,35,3776,1099322417.0,1,27307
27307,1242,9,1099322441.0,1,27308
27308,1265,43,1099322628.0,1,27309
27309,59,5524,1099322632.0,1,27310
27310,7,1026,1099322660.0,1,27311
27311,90,1026,1099322660.0,1,27312
27312,1265,43,1099322661.0,1,27313
27313,4033,38,1099322704.0,1,27314
27314,7,1026,1099322710.0,1,27315
27315,90,1026,1099322710.0,1,27316
27316,30,3245,1099322723.0,1,27317
27317,30,3144,1099322758.0,1,27318
27318,30,3148,1099322832.0,1,27319
27319,30,3245,1099322884.0,1,27320
27320,7,1026,1099322895.0,1,27321
27321,90,1026,1099322895.0,1,27322
27322,3148,30,1099323027.0,1,27323
27323,3627,32,1099323053.0,1,27324
27324,30,3148,1099323069.0,1,27325
27325,35,3674,1099323129.0,1,27326
27326,5524,59,1099323257.0,1,27327
27327,542,3,1099323292.0,1,27328
27328,5,828,1099323514.0,1,27329
27329,45,4622,1099323681.0,1,27330
27330,59,5597,1099323869.0,1,27331
27331,17,2191,1099323880.0,1,27332
27332,5,838,1099323895.0,1,27333
27333,82,7459,1099323911.0,1,27334
27334,2992,28,1099323971.0,1,27335
27335,504,84,1099324201.0,1,27336
27336,31,3424,1099324330.0,1,27337
27337,47,4750,1099324575.0,1,27338
27338,47,4750,1099324625.0,1,27339
27339,5925,74,1099324655.0,1,27340
27340,55,5256,1099324679.0,1,27341
27341,5427,59,1099324746.0,1,27342
27342,30,3154,1099324851.0,1,27343
27343,7,1026,1099324855.0,1,27344
27344,90,1026,1099324855.0,1,27345
27345,3154,30,1099324892.0,1,27346
27346,5427,59,1099324979.0,1,27347
27347,4,91,1099325139.0,1,27348
27348,31,3295,1099325289.0,1,27349
27349,74,6941,1099325738.0,1,27350
27350,5427,59,1099326148.0,1,27351
27351,243,2,1099326359.0,1,27352
27352,31,3137,1099326368.0,1,27353
27353,17,209,1099326396.0,1,27354
27354,483,10,1099326656.0,1,27355
27355,3674,35,1099326697.0,1,27356
27356,8,1129,1099326754.0,1,27357
27357,59,5597,1099326789.0,1,27358
27358,312,49,1099326982.0,1,27359
27359,1026,7,1099327056.0,1,27360
27360,1026,90,1099327056.0,1,27361
27361,59,5597,1099327570.0,1,27362
27362,3091,29,1099327713.0,1,27363
27363,68,91,1099327724.0,1,27364
27364,1022,38,1099327793.0,1,27365
27365,59,5530,1099328030.0,1,27366
27366,62,5914,1099328184.0,1,27367
27367,59,4112,1099328303.0,1,27368
27368,1026,7,1099328317.0,1,27369
27369,1026,90,1099328317.0,1,27370
27370,8,1210,1099328427.0,1,27371
27371,17,2216,1099328638.0,1,27372
27372,7,181,1099328670.0,1,27373
27373,90,181,1099328670.0,1,27374
27374,2,394,1099328872.0,1,27375
27375,10,483,1099329105.0,1,27376
27376,61,4170,1099329302.0,1,27377
27377,52,4946,1099329326.0,1,27378
27378,7,1026,1099329328.0,1,27379
27379,90,1026,1099329328.0,1,27380
27380,1026,7,1099329343.0,1,27381
27381,1026,90,1099329343.0,1,27382
27382,61,66,1099329348.0,1,27383
27383,61,66,1099329358.0,1,27384
27384,2,243,1099329408.0,1,27385
27385,2,243,1099329434.0,1,27386
27386,2,241,1099329523.0,1,27387
27387,2,242,1099329697.0,1,27388
27388,66,61,1099329910.0,1,27389
27389,66,61,1099329920.0,1,27390
27390,30,3245,1099330237.0,1,27391
27391,39,4091,1099330303.0,1,27392
27392,30,3144,1099330496.0,1,27393
27393,81,49,1099330632.0,1,27394
27394,41,4346,1099330706.0,1,27395
27395,39,4091,1099330771.0,1,27396
27396,21,2459,1099330797.0,1,27397
27397,4088,39,1099330843.0,1,27398
27398,30,3148,1099330914.0,1,27399
27399,14,1738,1099330988.0,1,27400
27400,39,4088,1099331093.0,1,27401
27401,54,96,1099331219.0,1,27402
27402,54,3476,1099331271.0,1,27403
27403,4088,39,1099331386.0,1,27404
27404,82,91,1099331429.0,1,27405
27405,1264,9,1099331431.0,1,27406
27406,38,1022,1099331435.0,1,27407
27407,15,1901,1099331670.0,1,27408
27408,9,1264,1099331833.0,1,27409
27409,17,2216,1099331863.0,1,27410
27410,35,3767,1099331863.0,1,27411
27411,2,91,1099331902.0,1,27412
27412,4112,59,1099332130.0,1,27413
27413,34,56,1099332289.0,1,27414
27414,36,3850,1099332510.0,1,27415
27415,26,2773,1099332514.0,1,27416
27416,26,2777,1099332547.0,1,27417
27417,26,2773,1099332605.0,1,27418
27418,2773,26,1099332623.0,1,27419
27419,3837,36,1099332716.0,1,27420
27420,35,1265,1099332751.0,1,27421
27421,56,5356,1099332857.0,1,27422
27422,14,1695,1099332909.0,1,27423
27423,36,3837,1099333215.0,1,27424
27424,3424,31,1099333341.0,1,27425
27425,2733,25,1099333376.0,1,27426
27426,43,91,1099333428.0,1,27427
27427,3837,36,1099333445.0,1,27428
27428,25,2681,1099333476.0,1,27429
27429,2804,26,1099333523.0,1,27430
27430,25,2750,1099333537.0,1,27431
27431,2649,26,1099333682.0,1,27432
27432,8,1032,1099333690.0,1,27433
27433,30,3148,1099333775.0,1,27434
27434,31,3137,1099333858.0,1,27435
27435,2802,26,1099333903.0,1,27436
27436,59,4112,1099333929.0,1,27437
27437,30,3148,1099334001.0,1,27438
27438,52,4946,1099334103.0,1,27439
27439,6,508,1099334127.0,1,27440
27440,81,5124,1099334181.0,1,27441
27441,1,87,1099334205.0,1,27442
27442,81,5124,1099334311.0,1,27443
27443,30,3137,1099334389.0,1,27444
27444,69,6504,1099334398.0,1,27445
27445,59,5427,1099334452.0,1,27446
27446,2750,25,1099334474.0,1,27447
27447,30,3200,1099334483.0,1,27448
27448,69,6505,1099334596.0,1,27449
27449,6505,69,1099334626.0,1,27450
27450,2773,26,1099334696.0,1,27451
27451,26,2773,1099334767.0,1,27452
27452,39,4091,1099334813.0,1,27453
27453,7875,88,1099334817.0,1,27454
27454,44,4547,1099334852.0,1,27455
27455,25,2692,1099334880.0,1,27456
27456,25,2710,1099334934.0,1,27457
27457,74,6941,1099334993.0,1,27458
27458,3303,31,1099335049.0,1,27459
27459,25,2762,1099335199.0,1,27460
27460,44,4162,1099335214.0,1,27461
27461,44,4167,1099335255.0,1,27462
27462,80,7324,1099335360.0,1,27463
27463,80,7325,1099335388.0,1,27464
27464,44,4161,1099335394.0,1,27465
27465,47,4757,1099335394.0,1,27466
27466,2719,25,1099335425.0,1,27467
27467,44,4585,1099335507.0,1,27468
27468,44,4547,1099335754.0,1,27469
27469,44,4162,1099335794.0,1,27470
27470,61,91,1099336030.0,1,27471
27471,3137,30,1099336080.0,1,27472
27472,87,1,1099336123.0,1,27473
27473,59,61,1099336195.0,1,27474
27474,56,5356,1099336395.0,1,27475
