,u,i,ts,label,idx
18458,815,191,1084268247.0,1,18459
18459,191,874,1084268279.0,1,18460
18460,72,683,1084268555.0,1,18461
18461,191,815,1084268557.0,1,18462
18462,204,181,1084268786.0,1,18463
18463,191,501,1084268852.0,1,18464
18464,181,969,1084269095.0,1,18465
18465,783,181,1084269362.0,1,18466
18466,103,840,1084269453.0,1,18467
18467,639,555,1084269509.0,1,18468
18468,532,364,1084269551.0,1,18469
18469,103,151,1084269584.0,1,18470
18470,840,103,1084269697.0,1,18471
18471,103,840,1084269782.0,1,18472
18472,103,983,1084269962.0,1,18473
18473,985,983,1084270089.0,1,18474
18474,181,194,1084270120.0,1,18475
18475,539,985,1084270249.0,1,18476
18476,308,769,1084270375.0,1,18477
18477,539,985,1084270450.0,1,18478
18478,308,272,1084270550.0,1,18479
18479,308,311,1084270679.0,1,18480
18480,980,840,1084270749.0,1,18481
18481,439,131,1084271027.0,1,18482
18482,985,976,1084271032.0,1,18483
18483,439,212,1084271238.0,1,18484
18484,103,439,1084271388.0,1,18485
18485,504,542,1084271577.0,1,18486
18486,542,504,1084271637.0,1,18487
18487,546,766,1084271736.0,1,18488
18488,504,400,1084271767.0,1,18489
18489,103,504,1084271768.0,1,18490
18490,504,103,1084271822.0,1,18491
18491,103,783,1084271837.0,1,18492
18492,103,504,1084271861.0,1,18493
18493,42,543,1084272352.0,1,18494
18494,103,988,1084272379.0,1,18495
18495,42,964,1084272444.0,1,18496
18496,964,42,1084279850.0,1,18497
18497,934,460,1084282002.0,1,18498
18498,536,336,1084283804.0,1,18499
18499,765,594,1084285530.0,1,18500
18500,3,372,1084286027.0,1,18501
18501,283,840,1084286501.0,1,18502
18502,105,61,1084286599.0,1,18503
18503,342,969,1084287238.0,1,18504
18504,342,971,1084287407.0,1,18505
18505,342,971,1084287558.0,1,18506
18506,991,986,1084287761.0,1,18507
18507,402,400,1084287883.0,1,18508
18508,809,103,1084287915.0,1,18509
18509,809,482,1084287975.0,1,18510
18510,840,352,1084288011.0,1,18511
18511,797,454,1084288199.0,1,18512
18512,840,317,1084288665.0,1,18513
18513,400,109,1084288749.0,1,18514
18514,173,68,1084289123.0,1,18515
18515,342,840,1084289532.0,1,18516
18516,797,389,1084290033.0,1,18517
18517,543,42,1084290084.0,1,18518
18518,838,840,1084290404.0,1,18519
18519,342,544,1084290407.0,1,18520
18520,41,840,1084291381.0,1,18521
18521,199,975,1084292027.0,1,18522
18522,67,281,1084292454.0,1,18523
18523,151,103,1084292641.0,1,18524
18524,952,725,1084293501.0,1,18525
18525,176,840,1084293626.0,1,18526
18526,654,586,1084293723.0,1,18527
18527,586,654,1084293899.0,1,18528
18528,498,501,1084294017.0,1,18529
18529,654,586,1084294029.0,1,18530
18530,654,586,1084294078.0,1,18531
18531,654,346,1084294145.0,1,18532
18532,498,869,1084294275.0,1,18533
18533,586,654,1084294469.0,1,18534
18534,586,654,1084294495.0,1,18535
18535,272,308,1084294596.0,1,18536
18536,654,346,1084294597.0,1,18537
18537,272,605,1084294618.0,1,18538
18538,272,509,1084294894.0,1,18539
18539,41,176,1084294971.0,1,18540
18540,851,601,1084294974.0,1,18541
18541,176,41,1084295010.0,1,18542
18542,176,41,1084295019.0,1,18543
18543,851,852,1084295033.0,1,18544
18544,429,950,1084295146.0,1,18545
18545,204,949,1084295190.0,1,18546
18546,429,777,1084295225.0,1,18547
18547,610,41,1084295792.0,1,18548
18548,422,389,1084295812.0,1,18549
18549,212,289,1084296557.0,1,18550
18550,73,991,1084296575.0,1,18551
18551,212,439,1084296984.0,1,18552
18552,297,63,1084297039.0,1,18553
18553,966,697,1084297116.0,1,18554
18554,966,337,1084297190.0,1,18555
18555,986,991,1084297273.0,1,18556
18556,697,966,1084297292.0,1,18557
18557,966,697,1084297314.0,1,18558
18558,697,966,1084297363.0,1,18559
18559,817,448,1084297378.0,1,18560
18560,986,73,1084297385.0,1,18561
18561,697,475,1084297400.0,1,18562
18562,966,697,1084297423.0,1,18563
18563,986,448,1084297460.0,1,18564
18564,448,817,1084297477.0,1,18565
18565,986,50,1084297489.0,1,18566
18566,986,991,1084297589.0,1,18567
18567,986,991,1084297596.0,1,18568
18568,986,991,1084297605.0,1,18569
18569,986,991,1084297610.0,1,18570
18570,986,991,1084297614.0,1,18571
18571,986,991,1084297618.0,1,18572
18572,986,991,1084297626.0,1,18573
18573,817,448,1084297668.0,1,18574
18574,986,448,1084297674.0,1,18575
18575,986,418,1084297718.0,1,18576
18576,448,817,1084297734.0,1,18577
18577,801,42,1084297914.0,1,18578
18578,986,448,1084297924.0,1,18579
18579,801,313,1084297927.0,1,18580
18580,42,543,1084297947.0,1,18581
18581,986,448,1084298078.0,1,18582
18582,448,402,1084298086.0,1,18583
18583,439,212,1084298104.0,1,18584
18584,425,765,1084298141.0,1,18585
18585,586,626,1084298149.0,1,18586
18586,986,448,1084298199.0,1,18587
18587,68,173,1084298204.0,1,18588
18588,42,817,1084298306.0,1,18589
18589,636,562,1084298344.0,1,18590
18590,586,513,1084298344.0,1,18591
18591,986,448,1084298348.0,1,18592
18592,697,966,1084298359.0,1,18593
18593,986,42,1084298366.0,1,18594
18594,636,439,1084298377.0,1,18595
18595,495,498,1084298406.0,1,18596
18596,986,482,1084298420.0,1,18597
18597,586,402,1084298421.0,1,18598
18598,495,181,1084298474.0,1,18599
18599,63,297,1084298512.0,1,18600
18600,63,549,1084298551.0,1,18601
18601,626,586,1084298562.0,1,18602
18602,586,626,1084298583.0,1,18603
18603,626,586,1084298611.0,1,18604
18604,212,439,1084298693.0,1,18605
18605,402,586,1084298697.0,1,18606
18606,586,194,1084298765.0,1,18607
18607,402,448,1084298874.0,1,18608
18608,586,783,1084298916.0,1,18609
18609,712,189,1084298987.0,1,18610
18610,840,176,1084299129.0,1,18611
18611,986,448,1084299129.0,1,18612
18612,712,95,1084299141.0,1,18613
18613,986,482,1084299142.0,1,18614
18614,95,63,1084299149.0,1,18615
18615,114,400,1084299174.0,1,18616
18616,513,586,1084299186.0,1,18617
18617,189,712,1084299195.0,1,18618
18618,971,151,1084299209.0,1,18619
18619,712,448,1084299233.0,1,18620
18620,971,448,1084299258.0,1,18621
18621,971,704,1084299312.0,1,18622
18622,95,712,1084299450.0,1,18623
18623,189,712,1084299472.0,1,18624
18624,114,19,1084299491.0,1,18625
18625,765,425,1084299615.0,1,18626
18626,801,768,1084299849.0,1,18627
18627,27,652,1084299981.0,1,18628
18628,448,402,1084300088.0,1,18629
18629,448,712,1084300142.0,1,18630
18630,448,971,1084300161.0,1,18631
18631,189,712,1084300187.0,1,18632
18632,971,448,1084300235.0,1,18633
18633,199,840,1084300314.0,1,18634
18634,27,652,1084300361.0,1,18635
18635,448,971,1084300393.0,1,18636
18636,834,771,1084300427.0,1,18637
18637,771,988,1084300515.0,1,18638
18638,286,400,1084300584.0,1,18639
18639,36,940,1084300684.0,1,18640
18640,771,969,1084300738.0,1,18641
18641,586,513,1084300748.0,1,18642
18642,189,712,1084300761.0,1,18643
18643,36,189,1084300793.0,1,18644
18644,915,654,1084300824.0,1,18645
18645,598,794,1084300989.0,1,18646
18646,431,402,1084301005.0,1,18647
18647,915,841,1084301049.0,1,18648
18648,817,42,1084301110.0,1,18649
18649,448,840,1084301111.0,1,18650
18650,431,626,1084301253.0,1,18651
18651,771,783,1084301281.0,1,18652
18652,990,63,1084301494.0,1,18653
18653,986,771,1084301520.0,1,18654
18654,986,652,1084301551.0,1,18655
18655,852,355,1084301607.0,1,18656
18656,337,297,1084301749.0,1,18657
18657,431,697,1084302057.0,1,18658
18658,327,297,1084302110.0,1,18659
18659,986,48,1084302121.0,1,18660
18660,986,652,1084302189.0,1,18661
18661,337,840,1084302230.0,1,18662
18662,431,697,1084302363.0,1,18663
18663,318,132,1084302375.0,1,18664
18664,431,626,1084302405.0,1,18665
18665,454,181,1084302517.0,1,18666
18666,400,311,1084302554.0,1,18667
18667,454,448,1084302569.0,1,18668
18668,454,338,1084302603.0,1,18669
18669,431,697,1084302748.0,1,18670
18670,400,504,1084302836.0,1,18671
18671,783,103,1084302847.0,1,18672
18672,176,840,1084302944.0,1,18673
18673,212,646,1084302986.0,1,18674
18674,400,402,1084303004.0,1,18675
18675,783,586,1084303037.0,1,18676
18676,431,975,1084303045.0,1,18677
18677,212,263,1084303072.0,1,18678
18678,431,697,1084303112.0,1,18679
18679,783,771,1084303126.0,1,18680
18680,6,833,1084303157.0,1,18681
18681,212,6,1084303169.0,1,18682
18682,27,652,1084303284.0,1,18683
18683,942,454,1084303341.0,1,18684
18684,212,6,1084303348.0,1,18685
18685,542,598,1084303440.0,1,18686
18686,542,598,1084303495.0,1,18687
18687,783,586,1084303597.0,1,18688
18688,27,652,1084303623.0,1,18689
18689,212,6,1084303686.0,1,18690
18690,212,6,1084303793.0,1,18691
18691,542,460,1084303961.0,1,18692
18692,598,542,1084303972.0,1,18693
18693,598,542,1084304007.0,1,18694
18694,249,713,1084304075.0,1,18695
18695,249,779,1084304110.0,1,18696
18696,762,627,1084304240.0,1,18697
18697,70,400,1084304261.0,1,18698
18698,342,971,1084304273.0,1,18699
18699,513,586,1084304496.0,1,18700
18700,598,652,1084304511.0,1,18701
18701,598,19,1084304546.0,1,18702
18702,771,783,1084304576.0,1,18703
18703,513,652,1084304577.0,1,18704
18704,9,27,1084304801.0,1,18705
18705,9,835,1084304853.0,1,18706
18706,492,835,1084304861.0,1,18707
18707,679,404,1084304890.0,1,18708
18708,513,654,1084304940.0,1,18709
18709,652,513,1084305137.0,1,18710
18710,557,969,1084305206.0,1,18711
18711,492,817,1084305220.0,1,18712
18712,652,598,1084305222.0,1,18713
18713,212,704,1084305224.0,1,18714
18714,949,63,1084305327.0,1,18715
18715,212,413,1084305357.0,1,18716
18716,598,652,1084305372.0,1,18717
18717,831,448,1084305508.0,1,18718
18718,498,495,1084305574.0,1,18719
18719,652,598,1084305661.0,1,18720
18720,654,513,1084305694.0,1,18721
18721,652,513,1084305833.0,1,18722
18722,498,194,1084305844.0,1,18723
18723,498,985,1084305892.0,1,18724
18724,949,679,1084305944.0,1,18725
18725,949,679,1084306033.0,1,18726
18726,498,495,1084306085.0,1,18727
18727,949,260,1084306099.0,1,18728
18728,425,765,1084306211.0,1,18729
18729,679,949,1084306238.0,1,18730
18730,785,786,1084306275.0,1,18731
18731,985,498,1084306330.0,1,18732
18732,815,191,1084306330.0,1,18733
18733,785,783,1084306386.0,1,18734
18734,44,249,1084306386.0,1,18735
18735,679,962,1084306543.0,1,18736
18736,785,513,1084306575.0,1,18737
18737,869,498,1084306585.0,1,18738
18738,852,42,1084306655.0,1,18739
18739,204,949,1084306744.0,1,18740
18740,840,448,1084306818.0,1,18741
18741,840,176,1084306873.0,1,18742
18742,654,915,1084306888.0,1,18743
18743,701,60,1084306895.0,1,18744
18744,840,337,1084306915.0,1,18745
18745,939,975,1084307019.0,1,18746
18746,504,400,1084307054.0,1,18747
18747,448,454,1084307107.0,1,18748
18748,448,831,1084307131.0,1,18749
18749,448,840,1084307139.0,1,18750
18750,364,939,1084307151.0,1,18751
18751,498,869,1084307161.0,1,18752
18752,815,364,1084307281.0,1,18753
18753,592,400,1084307405.0,1,18754
18754,498,831,1084307470.0,1,18755
18755,3,372,1084307543.0,1,18756
18756,831,498,1084307638.0,1,18757
18757,337,840,1084307728.0,1,18758
18758,176,840,1084307761.0,1,18759
18759,660,659,1084307979.0,1,18760
18760,817,492,1084308017.0,1,18761
18761,492,817,1084308228.0,1,18762
18762,498,831,1084308235.0,1,18763
18763,991,73,1084308252.0,1,18764
18764,586,783,1084308305.0,1,18765
18765,586,783,1084308325.0,1,18766
18766,448,817,1084308383.0,1,18767
18767,504,337,1084308395.0,1,18768
18768,586,783,1084308611.0,1,18769
18769,586,513,1084308640.0,1,18770
18770,801,121,1084308675.0,1,18771
18771,337,504,1084308686.0,1,18772
18772,590,346,1084308775.0,1,18773
18773,950,823,1084308782.0,1,18774
18774,831,498,1084308783.0,1,18775
18775,950,913,1084308841.0,1,18776
18776,950,429,1084308892.0,1,18777
18777,222,120,1084308945.0,1,18778
18778,590,513,1084309022.0,1,18779
18779,713,372,1084309053.0,1,18780
18780,713,615,1084309072.0,1,18781
18781,590,402,1084309082.0,1,18782
18782,807,805,1084309097.0,1,18783
18783,708,103,1084309117.0,1,18784
18784,204,777,1084309118.0,1,18785
18785,389,830,1084309134.0,1,18786
18786,713,762,1084309137.0,1,18787
18787,708,834,1084309211.0,1,18788
18788,431,697,1084309214.0,1,18789
18789,389,498,1084309226.0,1,18790
18790,389,41,1084309237.0,1,18791
18791,204,949,1084309240.0,1,18792
18792,713,321,1084309250.0,1,18793
18793,439,636,1084309252.0,1,18794
18794,389,652,1084309268.0,1,18795
18795,131,815,1084309282.0,1,18796
18796,765,425,1084309292.0,1,18797
18797,389,242,1084309312.0,1,18798
18798,439,212,1084309355.0,1,18799
18799,389,797,1084309366.0,1,18800
18800,713,103,1084309368.0,1,18801
18801,204,949,1084309392.0,1,18802
18802,389,422,1084309394.0,1,18803
18803,830,389,1084309398.0,1,18804
18804,713,103,1084309414.0,1,18805
18805,971,448,1084309522.0,1,18806
18806,713,325,1084309522.0,1,18807
18807,971,342,1084309550.0,1,18808
18808,713,629,1084309613.0,1,18809
18809,389,830,1084309636.0,1,18810
18810,634,988,1084309655.0,1,18811
18811,389,652,1084309681.0,1,18812
18812,966,697,1084309748.0,1,18813
18813,652,389,1084309888.0,1,18814
18814,926,73,1084309900.0,1,18815
18815,697,966,1084309993.0,1,18816
18816,768,501,1084310011.0,1,18817
18817,830,389,1084310173.0,1,18818
18818,372,713,1084310246.0,1,18819
18819,966,697,1084310290.0,1,18820
18820,768,801,1084310369.0,1,18821
18821,296,194,1084310500.0,1,18822
18822,296,445,1084310554.0,1,18823
18823,901,915,1084310649.0,1,18824
18824,697,966,1084310673.0,1,18825
18825,901,482,1084310764.0,1,18826
18826,901,704,1084310847.0,1,18827
18827,901,41,1084310961.0,1,18828
18828,966,697,1084310995.0,1,18829
18829,460,542,1084311355.0,1,18830
18830,460,934,1084311365.0,1,18831
18831,679,263,1084311730.0,1,18832
18832,402,590,1084311899.0,1,18833
18833,504,337,1084311928.0,1,18834
18834,263,679,1084311951.0,1,18835
18835,873,711,1084312090.0,1,18836
18836,402,400,1084312172.0,1,18837
18837,475,697,1084312188.0,1,18838
18838,504,131,1084312277.0,1,18839
18839,431,697,1084312348.0,1,18840
18840,431,402,1084312392.0,1,18841
18841,337,504,1084312539.0,1,18842
18842,504,337,1084312639.0,1,18843
18843,431,402,1084312789.0,1,18844
18844,41,901,1084312868.0,1,18845
18845,966,72,1084312956.0,1,18846
18846,831,495,1084313023.0,1,18847
18847,337,504,1084313038.0,1,18848
18848,817,492,1084313134.0,1,18849
18849,817,448,1084313167.0,1,18850
18850,431,402,1084313180.0,1,18851
18851,700,400,1084313304.0,1,18852
18852,901,41,1084313338.0,1,18853
18853,431,402,1084313369.0,1,18854
18854,372,831,1084313436.0,1,18855
18855,372,831,1084313449.0,1,18856
18856,679,263,1084313484.0,1,18857
18857,681,992,1084313614.0,1,18858
18858,72,966,1084313749.0,1,18859
18859,805,807,1084313784.0,1,18860
18860,72,679,1084313866.0,1,18861
18861,817,325,1084313948.0,1,18862
18862,993,994,1084314130.0,1,18863
18863,871,815,1084314160.0,1,18864
18864,325,817,1084314220.0,1,18865
18865,325,713,1084314245.0,1,18866
18866,263,679,1084314408.0,1,18867
18867,834,708,1084314408.0,1,18868
18868,993,994,1084314434.0,1,18869
18869,783,586,1084314439.0,1,18870
18870,942,454,1084314441.0,1,18871
18871,994,993,1084314543.0,1,18872
18872,482,901,1084314626.0,1,18873
18873,615,713,1084314659.0,1,18874
18874,263,992,1084314727.0,1,18875
18875,686,163,1084314796.0,1,18876
18876,686,621,1084314834.0,1,18877
18877,686,448,1084314860.0,1,18878
18878,686,873,1084314925.0,1,18879
18879,463,469,1084315140.0,1,18880
18880,463,687,1084315158.0,1,18881
18881,212,299,1084315250.0,1,18882
18882,463,400,1084315264.0,1,18883
18883,463,194,1084315326.0,1,18884
18884,831,372,1084315369.0,1,18885
18885,103,215,1084315822.0,1,18886
18886,619,654,1084316037.0,1,18887
18887,619,654,1084316064.0,1,18888
18888,783,785,1084316065.0,1,18889
18889,619,654,1084316086.0,1,18890
18890,593,768,1084316255.0,1,18891
18891,593,621,1084316431.0,1,18892
18892,32,991,1084316444.0,1,18893
18893,975,939,1084316541.0,1,18894
18894,364,815,1084316821.0,1,18895
18895,509,272,1084316998.0,1,18896
18896,364,532,1084317027.0,1,18897
18897,509,364,1084317084.0,1,18898
18898,815,993,1084317163.0,1,18899
18899,679,72,1084317172.0,1,18900
18900,131,504,1084317210.0,1,18901
18901,679,263,1084317237.0,1,18902
18902,379,341,1084317280.0,1,18903
18903,679,448,1084317384.0,1,18904
18904,379,73,1084317493.0,1,18905
18905,995,379,1084317686.0,1,18906
18906,768,593,1084317724.0,1,18907
18907,995,379,1084317821.0,1,18908
18908,687,463,1084317900.0,1,18909
18909,995,379,1084317902.0,1,18910
18910,933,783,1084317905.0,1,18911
18911,995,379,1084317968.0,1,18912
18912,9,56,1084317998.0,1,18913
18913,783,933,1084318050.0,1,18914
18914,995,379,1084318061.0,1,18915
18915,63,990,1084318099.0,1,18916
18916,933,783,1084318100.0,1,18917
18917,462,103,1084318101.0,1,18918
18918,379,32,1084318175.0,1,18919
18919,9,27,1084318212.0,1,18920
18920,9,713,1084318226.0,1,18921
18921,995,379,1084318239.0,1,18922
18922,9,711,1084318256.0,1,18923
18923,462,26,1084318393.0,1,18924
18924,995,379,1084318502.0,1,18925
18925,995,379,1084318535.0,1,18926
18926,783,933,1084318568.0,1,18927
18927,462,713,1084318690.0,1,18928
18928,462,274,1084318748.0,1,18929
18929,679,474,1084318842.0,1,18930
18930,212,439,1084318847.0,1,18931
18931,933,783,1084318896.0,1,18932
18932,995,379,1084318952.0,1,18933
18933,388,346,1084319102.0,1,18934
18934,346,590,1084319113.0,1,18935
18935,346,388,1084319126.0,1,18936
18936,783,933,1084319145.0,1,18937
18937,590,346,1084319155.0,1,18938
18938,272,509,1084319207.0,1,18939
18939,777,204,1084319921.0,1,18940
18940,41,901,1084319970.0,1,18941
18941,12,101,1084320075.0,1,18942
18942,12,101,1084320245.0,1,18943
18943,990,63,1084320365.0,1,18944
18944,933,783,1084320555.0,1,18945
18945,840,448,1084320646.0,1,18946
18946,840,337,1084320657.0,1,18947
18947,63,990,1084320755.0,1,18948
18948,840,176,1084320764.0,1,18949
18949,63,95,1084320766.0,1,18950
18950,63,95,1084320820.0,1,18951
18951,996,277,1084320854.0,1,18952
18952,63,949,1084320867.0,1,18953
18953,63,127,1084320969.0,1,18954
18954,997,142,1084320991.0,1,18955
18955,783,933,1084321041.0,1,18956
18956,244,448,1084321192.0,1,18957
18957,346,590,1084321192.0,1,18958
18958,996,63,1084321321.0,1,18959
18959,990,63,1084321497.0,1,18960
18960,509,272,1084321520.0,1,18961
18961,63,990,1084321561.0,1,18962
18962,996,63,1084321571.0,1,18963
18963,542,460,1084321571.0,1,18964
18964,509,454,1084321596.0,1,18965
18965,513,652,1084321613.0,1,18966
18966,513,785,1084321648.0,1,18967
18967,766,372,1084321699.0,1,18968
18968,513,586,1084321702.0,1,18969
18969,766,181,1084321720.0,1,18970
18970,513,590,1084321726.0,1,18971
18971,965,928,1084321732.0,1,18972
18972,83,840,1084321756.0,1,18973
18973,509,364,1084321765.0,1,18974
18974,990,63,1084321831.0,1,18975
18975,928,965,1084321841.0,1,18976
18976,996,69,1084321877.0,1,18977
18977,603,814,1084321888.0,1,18978
18978,986,652,1084321888.0,1,18979
18979,513,950,1084321893.0,1,18980
18980,766,372,1084321983.0,1,18981
18981,965,928,1084321983.0,1,18982
18982,996,97,1084322124.0,1,18983
18983,928,965,1084322170.0,1,18984
18984,244,142,1084322200.0,1,18985
18985,456,394,1084322200.0,1,18986
18986,12,766,1084322240.0,1,18987
18987,63,990,1084322249.0,1,18988
18988,244,586,1084322307.0,1,18989
18989,996,63,1084322311.0,1,18990
18990,990,63,1084322318.0,1,18991
18991,63,996,1084322337.0,1,18992
18992,708,834,1084322340.0,1,18993
18993,63,990,1084322357.0,1,18994
18994,996,27,1084322432.0,1,18995
18995,998,990,1084322575.0,1,18996
18996,617,728,1084322764.0,1,18997
18997,999,297,1084322775.0,1,18998
18998,726,42,1084322841.0,1,18999
18999,617,73,1084322872.0,1,19000
19000,999,881,1084323025.0,1,19001
19001,617,73,1084323025.0,1,19002
19002,345,103,1084323038.0,1,19003
19003,345,346,1084323053.0,1,19004
19004,103,462,1084323086.0,1,19005
19005,345,95,1084323089.0,1,19006
19006,103,345,1084323148.0,1,19007
19007,345,103,1084323197.0,1,19008
19008,617,704,1084323210.0,1,19009
19009,73,991,1084323291.0,1,19010
19010,617,734,1084323291.0,1,19011
19011,103,345,1084323317.0,1,19012
19012,345,103,1084323329.0,1,19013
19013,617,103,1084323350.0,1,19014
19014,97,687,1084323351.0,1,19015
19015,73,926,1084323366.0,1,19016
19016,687,586,1084323426.0,1,19017
19017,400,70,1084323466.0,1,19018
19018,998,713,1084323591.0,1,19019
19019,590,513,1084323650.0,1,19020
19020,73,379,1084323849.0,1,19021
19021,67,1000,1084323968.0,1,19022
19022,73,617,1084323971.0,1,19023
19023,73,617,1084324012.0,1,19024
19024,73,379,1084324023.0,1,19025
19025,27,996,1084324053.0,1,19026
19026,712,95,1084324278.0,1,19027
19027,915,654,1084324320.0,1,19028
19028,933,783,1084324413.0,1,19029
19029,950,513,1084324663.0,1,19030
19030,933,840,1084324687.0,1,19031
19031,68,783,1084324770.0,1,19032
19032,297,337,1084324864.0,1,19033
19033,297,63,1084324883.0,1,19034
19034,484,913,1084324952.0,1,19035
19035,297,327,1084324970.0,1,19036
19036,297,999,1084325029.0,1,19037
19037,996,27,1084325069.0,1,19038
19038,322,652,1084325147.0,1,19039
19039,68,938,1084325174.0,1,19040
19040,835,492,1084325269.0,1,19041
19041,938,68,1084325277.0,1,19042
19042,68,938,1084325323.0,1,19043
19043,938,68,1084325359.0,1,19044
19044,938,67,1084325415.0,1,19045
19045,68,938,1084325431.0,1,19046
19046,686,6,1084325444.0,1,19047
19047,143,6,1084325476.0,1,19048
19048,143,201,1084325510.0,1,19049
19049,143,103,1084325520.0,1,19050
19050,686,667,1084325520.0,1,19051
19051,143,542,1084325542.0,1,19052
19052,346,345,1084325546.0,1,19053
19053,176,840,1084325550.0,1,19054
19054,938,68,1084325556.0,1,19055
19055,143,681,1084325572.0,1,19056
19056,346,840,1084325574.0,1,19057
19057,938,325,1084325605.0,1,19058
19058,448,840,1084325614.0,1,19059
19059,448,244,1084325641.0,1,19060
19060,68,938,1084325674.0,1,19061
19061,938,68,1084325731.0,1,19062
19062,67,938,1084325829.0,1,19063
19063,783,68,1084325916.0,1,19064
19064,783,933,1084325944.0,1,19065
19065,68,783,1084326163.0,1,19066
19066,783,68,1084326311.0,1,19067
19067,323,834,1084326382.0,1,19068
19068,323,642,1084326400.0,1,19069
19069,323,68,1084326454.0,1,19070
19070,68,783,1084326456.0,1,19071
19071,403,617,1084326735.0,1,19072
19072,962,679,1084326787.0,1,19073
19073,314,372,1084326834.0,1,19074
19074,679,962,1084326839.0,1,19075
19075,783,68,1084326841.0,1,19076
19076,314,479,1084326873.0,1,19077
19077,68,783,1084326947.0,1,19078
19078,103,638,1084326959.0,1,19079
19079,314,103,1084326972.0,1,19080
19080,323,68,1084327033.0,1,19081
19081,163,686,1084327077.0,1,19082
19082,323,68,1084327108.0,1,19083
19083,783,68,1084327136.0,1,19084
19084,68,783,1084327189.0,1,19085
19085,770,938,1084327208.0,1,19086
19086,379,73,1084327259.0,1,19087
19087,379,73,1084327304.0,1,19088
19088,396,679,1084327319.0,1,19089
19089,252,513,1084327357.0,1,19090
19090,323,68,1084327395.0,1,19091
19091,460,542,1084327461.0,1,19092
19092,189,712,1084327466.0,1,19093
19093,484,770,1084327544.0,1,19094
19094,103,460,1084327564.0,1,19095
19095,823,950,1084327621.0,1,19096
19096,189,712,1084327632.0,1,19097
19097,323,753,1084327655.0,1,19098
19098,986,73,1084327714.0,1,19099
19099,785,513,1084327715.0,1,19100
19100,296,516,1084327716.0,1,19101
19101,991,32,1084327742.0,1,19102
19102,986,619,1084327798.0,1,19103
19103,991,32,1084327822.0,1,19104
19104,323,753,1084327823.0,1,19105
19105,484,770,1084327830.0,1,19106
19106,189,712,1084327880.0,1,19107
19107,991,73,1084327880.0,1,19108
19108,991,986,1084327915.0,1,19109
19109,991,986,1084327923.0,1,19110
19110,991,992,1084327952.0,1,19111
19111,823,915,1084327966.0,1,19112
19112,687,97,1084328003.0,1,19113
19113,950,823,1084328014.0,1,19114
19114,462,103,1084328040.0,1,19115
19115,323,991,1084328076.0,1,19116
19116,991,194,1084328116.0,1,19117
19117,933,783,1084328130.0,1,19118
19118,991,73,1084328134.0,1,19119
19119,823,498,1084328236.0,1,19120
19120,986,73,1084328317.0,1,19121
19121,484,770,1084328363.0,1,19122
19122,986,103,1084328370.0,1,19123
19123,73,991,1084328380.0,1,19124
19124,103,151,1084328410.0,1,19125
19125,991,286,1084328421.0,1,19126
19126,991,73,1084328455.0,1,19127
19127,32,991,1084328485.0,1,19128
19128,32,938,1084328523.0,1,19129
19129,938,32,1084328618.0,1,19130
19130,103,708,1084328707.0,1,19131
19131,308,520,1084328721.0,1,19132
19132,667,686,1084328787.0,1,19133
19133,176,1001,1084328796.0,1,19134
19134,103,783,1084328814.0,1,19135
19135,712,189,1084328869.0,1,19136
19136,32,938,1084328884.0,1,19137
19137,986,103,1084328910.0,1,19138
19138,986,619,1084328944.0,1,19139
19139,938,32,1084328975.0,1,19140
19140,63,297,1084329077.0,1,19141
19141,986,552,1084329110.0,1,19142
19142,679,396,1084329120.0,1,19143
19143,986,552,1084329128.0,1,19144
19144,70,400,1084329199.0,1,19145
19145,32,938,1084329224.0,1,19146
19146,143,681,1084329273.0,1,19147
19147,143,681,1084329304.0,1,19148
19148,938,32,1084329322.0,1,19149
19149,986,552,1084329347.0,1,19150
19150,32,938,1084329363.0,1,19151
19151,484,770,1084329387.0,1,19152
19152,297,950,1084329513.0,1,19153
19153,1002,32,1084329521.0,1,19154
19154,1002,32,1084329580.0,1,19155
19155,938,32,1084329655.0,1,19156
19156,1002,32,1084329741.0,1,19157
19157,719,109,1084329750.0,1,19158
19158,484,297,1084329760.0,1,19159
19159,27,794,1084329801.0,1,19160
19160,297,484,1084329827.0,1,19161
19161,988,681,1084329917.0,1,19162
19162,1002,32,1084329966.0,1,19163
19163,484,297,1084329992.0,1,19164
19164,581,779,1084330038.0,1,19165
19165,537,942,1084330141.0,1,19166
19166,58,811,1084330161.0,1,19167
19167,978,586,1084330213.0,1,19168
19168,978,41,1084330318.0,1,19169
19169,978,176,1084330421.0,1,19170
19170,978,974,1084330465.0,1,19171
19171,501,191,1084330469.0,1,19172
19172,1002,32,1084330470.0,1,19173
19173,291,42,1084330497.0,1,19174
19174,291,520,1084330508.0,1,19175
19175,978,979,1084330532.0,1,19176
19176,501,768,1084330557.0,1,19177
19177,978,704,1084330664.0,1,19178
19178,978,199,1084330722.0,1,19179
19179,617,73,1084330839.0,1,19180
19180,617,73,1084330895.0,1,19181
19181,103,978,1084331001.0,1,19182
19182,783,68,1084331054.0,1,19183
19183,783,933,1084331081.0,1,19184
19184,783,103,1084331124.0,1,19185
19185,73,379,1084331142.0,1,19186
19186,617,403,1084331142.0,1,19187
19187,73,991,1084331171.0,1,19188
19188,617,734,1084331234.0,1,19189
19189,504,131,1084331314.0,1,19190
19190,926,73,1084331366.0,1,19191
19191,617,508,1084331438.0,1,19192
19192,73,617,1084331512.0,1,19193
