,u,i,ts,label,idx
14710,139,23,14437143.0,1,42428
14711,139,100,14437143.0,1,42427
14712,41,82,14437773.0,1,27678
14713,142,41,14438575.0,1,27679
14714,142,82,14438607.0,1,27680
14715,94,41,14438657.0,1,27681
14716,41,33,14439123.0,1,27692
14717,41,94,14439123.0,1,27686
14718,41,142,14439123.0,1,27691
14719,41,132,14439123.0,1,27694
14720,41,98,14439123.0,1,27693
14721,41,87,14439123.0,1,27683
14722,41,108,14439123.0,1,27690
14723,41,74,14439123.0,1,27688
14724,41,82,14439123.0,1,27689
14725,41,53,14439123.0,1,27682
14726,41,34,14439123.0,1,27684
14727,41,78,14439123.0,1,27687
14728,41,103,14439123.0,1,27695
14729,41,40,14439123.0,1,27685
14730,25,70,14440083.0,1,3549
14731,25,70,14440377.0,1,3551
14732,25,59,14440377.0,1,3550
14733,70,25,14440655.0,1,3552
14734,112,72,14440668.0,1,3553
14735,70,25,14440742.0,1,3554
14736,9,102,14441003.0,1,10384
14737,98,41,14441696.0,1,27697
14738,98,132,14441696.0,1,27698
14739,98,74,14441696.0,1,27696
14740,41,142,14441965.0,1,27699
14741,102,9,14442812.0,1,10385
14742,26,100,14444903.0,1,42429
14743,100,26,14445731.0,1,42430
14744,107,13,14446334.0,1,42432
14745,107,121,14446334.0,1,42431
14746,132,40,14446377.0,1,27700
14747,107,13,14446433.0,1,42433
14748,25,70,14446590.0,1,3555
14749,82,33,14446755.0,1,27702
14750,82,142,14446755.0,1,27701
14751,121,107,14447400.0,1,42434
14752,127,63,14447406.0,1,10386
14753,41,87,14447819.0,1,27703
14754,132,40,14447967.0,1,27704
14755,74,33,14448097.0,1,27705
14756,13,55,14448613.0,1,42435
14757,41,82,14448978.0,1,27706
14758,41,142,14448978.0,1,27707
14759,41,33,14448978.0,1,27708
14760,93,107,14449523.0,1,42436
14761,93,107,14449544.0,1,42437
14762,142,41,14449606.0,1,27709
14763,127,10,14450946.0,1,10387
14764,41,87,14451044.0,1,27710
14765,69,57,14454201.0,1,10388
14766,58,69,14455023.0,1,10389
14767,41,87,14455300.0,1,27711
14768,41,87,14455364.0,1,27712
14769,102,63,14456015.0,1,10390
14770,41,82,14456686.0,1,27713
14771,56,84,14457142.0,1,10391
14772,41,82,14457273.0,1,27714
14773,41,33,14457273.0,1,27715
14774,56,84,14457276.0,1,10392
14775,87,41,14457286.0,1,27716
14776,87,41,14457392.0,1,27717
14777,69,58,14457393.0,1,10393
14778,62,57,14457463.0,1,10394
14779,82,41,14457475.0,1,27718
14780,50,76,14457739.0,1,833
14781,41,82,14457783.0,1,27719
14782,69,27,14457785.0,1,10395
14783,69,102,14457849.0,1,10397
14784,69,27,14457849.0,1,10396
14785,57,69,14458363.0,1,10398
14786,57,62,14458363.0,1,10399
14787,50,19,14458401.0,1,834
14788,102,27,14458420.0,1,10400
14789,50,19,14458505.0,1,835
14790,102,69,14458794.0,1,10401
14791,27,69,14458917.0,1,10402
14792,69,27,14459168.0,1,10403
14793,74,34,14459542.0,1,27720
14794,94,41,14459648.0,1,27721
14795,94,41,14459837.0,1,27722
14796,69,102,14460305.0,1,10404
14797,34,74,14460394.0,1,27723
14798,41,74,14462160.0,1,27724
14799,9,27,14462731.0,1,10405
14800,27,131,14462867.0,1,10406
14801,74,41,14462892.0,1,27725
14802,74,41,14462997.0,1,27726
14803,27,62,14464298.0,1,10407
14804,27,9,14464469.0,1,10408
14805,41,87,14465312.0,1,27727
14806,27,58,14466280.0,1,10412
14807,27,57,14466280.0,1,10413
14808,27,69,14466280.0,1,10410
14809,27,9,14466280.0,1,10409
14810,27,115,14466280.0,1,10411
14811,27,63,14468911.0,1,10414
14812,87,41,14469136.0,1,27728
14813,70,25,14469554.0,1,3556
14814,70,59,14469628.0,1,3558
14815,70,72,14469628.0,1,3557
14816,70,59,14469681.0,1,3559
14817,70,59,14469705.0,1,3561
14818,70,72,14469705.0,1,3560
14819,70,72,14469725.0,1,3562
14820,70,59,14469725.0,1,3563
14821,131,63,14473177.0,1,10416
14822,131,58,14473177.0,1,10415
14823,121,13,14509943.0,1,42439
14824,121,36,14509943.0,1,42440
14825,121,107,14509943.0,1,42438
14826,66,17,14511454.0,1,22213
14827,63,95,14511688.0,1,10417
14828,63,102,14511780.0,1,10418
14829,63,102,14511948.0,1,10419
14830,63,127,14511973.0,1,10420
14831,63,10,14511979.0,1,10421
14832,120,47,14512060.0,1,3564
14833,63,58,14512479.0,1,10422
14834,72,105,14517659.0,1,3565
14835,69,102,14518505.0,1,10423
14836,13,107,14519348.0,1,42441
14837,13,121,14519348.0,1,42442
14838,13,36,14519348.0,1,42443
14839,63,85,14519685.0,1,10424
14840,102,69,14520226.0,1,10425
14841,100,21,14520713.0,1,42444
14842,12,140,14520819.0,1,837
14843,12,80,14520819.0,1,836
14844,70,29,14521005.0,1,3566
14845,13,107,14521014.0,1,42445
14846,13,36,14521014.0,1,42447
14847,13,121,14521014.0,1,42446
14848,70,29,14521030.0,1,3567
14849,70,29,14521054.0,1,3568
14850,70,59,14521092.0,1,3569
14851,142,141,14521984.0,1,27729
14852,123,100,14522331.0,1,42448
14853,127,10,14522345.0,1,10426
14854,127,63,14522345.0,1,10427
14855,63,102,14522939.0,1,10428
14856,125,50,14523054.0,1,838
14857,63,102,14523492.0,1,10429
14858,98,142,14523770.0,1,27730
14859,74,33,14524332.0,1,27731
14860,74,33,14524373.0,1,27732
14861,100,21,14524638.0,1,42449
14862,118,63,14524713.0,1,10430
14863,50,19,14525772.0,1,839
14864,109,70,14526180.0,1,3570
14865,102,58,14527263.0,1,10431
14866,63,10,14528059.0,1,10432
14867,63,127,14528068.0,1,10433
14868,63,95,14528070.0,1,10434
14869,63,102,14528170.0,1,10435
14870,36,121,14528208.0,1,42450
14871,36,121,14528243.0,1,42451
14872,70,109,14528248.0,1,3571
14873,109,70,14528347.0,1,3572
14874,36,121,14528638.0,1,42452
14875,26,100,14529762.0,1,42453
14876,102,95,14529860.0,1,10440
14877,102,69,14529860.0,1,10438
14878,102,9,14529860.0,1,10436
14879,102,97,14529860.0,1,10442
14880,102,131,14529860.0,1,10437
14881,102,62,14529860.0,1,10441
14882,102,58,14529860.0,1,10443
14883,102,115,14529860.0,1,10439
14884,102,83,14529860.0,1,10452
14885,102,60,14529860.0,1,10445
14886,102,77,14529860.0,1,10444
14887,102,27,14529860.0,1,10446
14888,102,118,14529860.0,1,10449
14889,102,10,14529860.0,1,10450
14890,102,63,14529860.0,1,10451
14891,102,57,14529860.0,1,10448
14892,102,136,14529860.0,1,10447
14893,102,131,14529940.0,1,10454
14894,102,9,14529940.0,1,10453
14895,102,126,14529940.0,1,10468
14896,102,136,14529940.0,1,10463
14897,102,27,14529940.0,1,10462
14898,102,115,14529940.0,1,10456
14899,102,69,14529940.0,1,10455
14900,102,77,14529940.0,1,10461
14901,102,58,14529940.0,1,10460
14902,102,62,14529940.0,1,10458
14903,102,95,14529940.0,1,10457
14904,102,118,14529940.0,1,10465
14905,102,63,14529940.0,1,10466
14906,102,83,14529940.0,1,10467
14907,102,57,14529940.0,1,10464
14908,102,97,14529940.0,1,10459
14909,25,59,14529990.0,1,3573
14910,41,87,14530136.0,1,27733
14911,41,103,14530136.0,1,27735
14912,41,94,14530136.0,1,27734
14913,41,87,14530192.0,1,27736
14914,41,87,14530325.0,1,27737
14915,70,59,14530359.0,1,3574
14916,121,36,14531216.0,1,42456
14917,121,13,14531216.0,1,42455
14918,121,107,14531216.0,1,42454
14919,34,98,14532432.0,1,27738
14920,100,139,14532515.0,1,42457
14921,23,100,14532581.0,1,42458
14922,47,59,14532763.0,1,3575
14923,93,114,14532864.0,1,42459
14924,100,92,14532883.0,1,42460
14925,98,34,14532910.0,1,27739
14926,92,100,14534889.0,1,42461
14927,70,59,14535292.0,1,3576
14928,139,93,14535389.0,1,42462
14929,70,59,14535861.0,1,3577
14930,63,118,14536701.0,1,10469
14931,94,78,14536812.0,1,27740
14932,82,41,14536844.0,1,27741
14933,107,121,14538894.0,1,42463
14934,121,107,14539162.0,1,42464
14935,93,100,14539174.0,1,42465
14936,100,93,14539716.0,1,42466
14937,139,93,14540432.0,1,42467
14938,100,68,14541285.0,1,42468
14939,50,19,14542124.0,1,840
14940,26,100,14542588.0,1,42469
14941,46,82,14544574.0,1,27742
14942,69,27,14544702.0,1,10470
14943,41,94,14544889.0,1,27743
14944,69,27,14545485.0,1,10471
14945,26,123,14548955.0,1,42470
14946,26,123,14548965.0,1,42471
14947,26,123,14548979.0,1,42472
14948,27,9,14549086.0,1,10472
14949,27,57,14549086.0,1,10476
14950,27,58,14549086.0,1,10475
14951,27,115,14549086.0,1,10474
14952,27,69,14549086.0,1,10473
14953,27,69,14549160.0,1,10477
14954,41,94,14550741.0,1,27744
14955,41,103,14550741.0,1,27745
14956,93,114,14554672.0,1,42473
14957,27,69,14555980.0,1,10478
14958,27,69,14558085.0,1,10479
14959,89,70,14559980.0,1,3578
14960,57,62,14560701.0,1,10480
14961,27,102,14562324.0,1,10481
14962,63,102,14598035.0,1,10482
14963,63,102,14598035.0,1,10483
14964,63,118,14598060.0,1,10484
14965,63,102,14598130.0,1,10485
14966,63,127,14598155.0,1,10486
14967,63,10,14598161.0,1,10487
14968,63,118,14598167.0,1,10488
14969,63,118,14598247.0,1,10489
14970,63,10,14598260.0,1,10490
14971,120,47,14599923.0,1,3579
14972,120,47,14599994.0,1,3580
14973,70,59,14601518.0,1,3582
14974,70,72,14601518.0,1,3581
14975,70,29,14601518.0,1,3583
14976,80,12,14602779.0,1,841
14977,142,103,14603679.0,1,27746
14978,142,87,14603682.0,1,27747
14979,93,114,14604046.0,1,42474
14980,74,41,14605136.0,1,27748
14981,70,89,14605274.0,1,3584
14982,118,63,14605310.0,1,10491
14983,118,63,14605380.0,1,10492
14984,118,63,14605441.0,1,10493
14985,70,59,14605496.0,1,3585
14986,70,59,14605530.0,1,3586
14987,47,120,14605999.0,1,3587
14988,118,63,14606694.0,1,10494
14989,118,95,14606708.0,1,10495
14990,118,63,14606966.0,1,10496
14991,118,95,14606972.0,1,10497
14992,118,95,14606992.0,1,10498
14993,118,63,14607000.0,1,10499
14994,98,41,14607556.0,1,27749
14995,98,41,14607571.0,1,27750
14996,70,59,14607749.0,1,3588
14997,70,59,14607888.0,1,3589
14998,70,59,14607947.0,1,3590
14999,70,59,14608175.0,1,3591
15000,102,115,14608473.0,1,10500
15001,78,74,14608494.0,1,27751
15002,139,93,14608665.0,1,42475
15003,26,23,14609100.0,1,42476
15004,41,87,14609311.0,1,27752
15005,63,102,14609344.0,1,10501
15006,142,41,14609371.0,1,27753
15007,142,82,14609371.0,1,27754
15008,63,10,14609381.0,1,10502
15009,63,127,14609393.0,1,10503
15010,114,67,14609486.0,1,42477
15011,41,98,14610714.0,1,27755
15012,33,82,14611079.0,1,27756
15013,80,86,14611243.0,1,842
15014,80,140,14611243.0,1,843
15015,105,109,14611571.0,1,3592
15016,70,59,14611851.0,1,3593
15017,70,59,14611880.0,1,3594
15018,102,115,14611891.0,1,10504
15019,70,59,14611918.0,1,3595
15020,82,33,14612029.0,1,27757
15021,109,105,14612326.0,1,3596
15022,107,13,14612353.0,1,42478
15023,127,10,14612700.0,1,10505
15024,34,98,14612981.0,1,27758
15025,70,29,14613319.0,1,3597
15026,102,62,14613339.0,1,10506
15027,70,71,14613375.0,1,3598
15028,33,41,14613758.0,1,27759
15029,33,41,14614666.0,1,27760
15030,33,82,14614988.0,1,27762
15031,33,41,14614988.0,1,27761
15032,33,142,14614988.0,1,27763
15033,109,105,14615243.0,1,3599
15034,63,118,14615469.0,1,10507
15035,63,10,14615481.0,1,10508
15036,87,41,14616964.0,1,27764
15037,87,142,14617104.0,1,27765
15038,87,41,14617409.0,1,27766
15039,102,69,14617411.0,1,10511
15040,102,136,14617411.0,1,10520
15041,102,9,14617411.0,1,10509
15042,102,131,14617411.0,1,10510
15043,102,77,14617411.0,1,10517
15044,102,58,14617411.0,1,10516
15045,102,97,14617411.0,1,10515
15046,102,62,14617411.0,1,10514
15047,102,57,14617411.0,1,10521
15048,102,60,14617411.0,1,10518
15049,102,115,14617411.0,1,10512
15050,102,95,14617411.0,1,10513
15051,102,10,14617411.0,1,10523
15052,102,118,14617411.0,1,10522
15053,102,83,14617411.0,1,10525
15054,102,63,14617411.0,1,10524
15055,102,27,14617411.0,1,10519
15056,102,126,14617411.0,1,10526
15057,114,32,14617659.0,1,42479
15058,26,100,14617693.0,1,42480
15059,114,93,14617705.0,1,42481
15060,114,93,14617745.0,1,42482
15061,95,118,14618320.0,1,10527
15062,3,92,14618631.0,1,42483
15063,41,87,14619881.0,1,27767
15064,107,121,14620116.0,1,42484
15065,41,82,14620136.0,1,27768
15066,98,33,14620219.0,1,27769
15067,121,107,14620226.0,1,42485
15068,41,87,14620427.0,1,27770
15069,62,27,14620552.0,1,10528
15070,87,41,14621174.0,1,27771
15071,33,98,14621333.0,1,27772
15072,50,19,14623440.0,1,844
15073,67,137,14623875.0,1,42489
15074,67,68,14623875.0,1,42490
15075,67,11,14623875.0,1,42487
15076,67,92,14623875.0,1,42488
15077,67,121,14623875.0,1,42486
15078,33,82,14624626.0,1,27774
15079,33,41,14624626.0,1,27773
15080,41,33,14624653.0,1,27775
15081,33,41,14624927.0,1,27776
15082,33,41,14624984.0,1,27777
15083,33,41,14625027.0,1,27778
15084,36,121,14625858.0,1,42491
15085,36,129,14625858.0,1,42493
15086,36,32,14625858.0,1,42492
15087,127,63,14626450.0,1,10530
15088,127,10,14626450.0,1,10529
15089,33,74,14626571.0,1,27779
15090,63,118,14626809.0,1,10531
15091,63,102,14626833.0,1,10532
15092,95,118,14626946.0,1,10533
15093,136,62,14626980.0,1,10534
15094,33,41,14627529.0,1,27780
15095,26,93,14627697.0,1,42494
15096,118,63,14627930.0,1,10535
15097,95,118,14628142.0,1,10536
15098,41,33,14628565.0,1,27781
15099,107,13,14628935.0,1,42495
15100,107,13,14629065.0,1,42496
15101,107,13,14629272.0,1,42497
15102,74,33,14629320.0,1,27782
15103,33,41,14629648.0,1,27783
15104,50,19,14629745.0,1,845
15105,41,33,14630158.0,1,27784
15106,41,87,14631429.0,1,27785
15107,27,118,14631517.0,1,10537
15108,27,62,14631637.0,1,10538
15109,27,69,14631925.0,1,10541
15110,27,136,14631925.0,1,10549
15111,27,57,14631925.0,1,10550
15112,27,97,14631925.0,1,10545
15113,27,131,14631925.0,1,10539
15114,27,9,14631925.0,1,10540
15115,27,83,14631925.0,1,10554
15116,27,126,14631925.0,1,10555
15117,27,60,14631925.0,1,10548
15118,27,118,14631925.0,1,10551
15119,27,77,14631925.0,1,10547
15120,27,58,14631925.0,1,10546
15121,27,63,14631925.0,1,10553
15122,27,10,14631925.0,1,10552
15123,27,95,14631925.0,1,10543
15124,27,115,14631925.0,1,10542
15125,27,62,14631925.0,1,10544
15126,27,60,14632020.0,1,10556
15127,27,118,14632084.0,1,10557
15128,27,62,14632205.0,1,10558
15129,62,27,14632447.0,1,10559
15130,69,102,14633197.0,1,10560
15131,82,33,14633417.0,1,27786
15132,69,102,14633578.0,1,10561
15133,69,27,14633803.0,1,10562
15134,27,69,14633947.0,1,10563
15135,33,82,14634435.0,1,27787
15136,56,96,14634488.0,1,10564
15137,27,69,14634696.0,1,10565
15138,33,82,14634827.0,1,27788
15139,27,58,14635254.0,1,10566
15140,33,82,14635733.0,1,27789
15141,27,83,14636455.0,1,10568
15142,27,62,14636455.0,1,10567
15143,33,82,14642331.0,1,27790
15144,27,58,14643153.0,1,10570
15145,27,69,14643153.0,1,10569
15146,82,33,14643698.0,1,27791
15147,71,70,14645008.0,1,3600
15148,12,140,14645519.0,1,847
15149,12,80,14645519.0,1,846
15150,118,27,14645569.0,1,10571
15151,62,27,14650314.0,1,10572
15152,62,136,14650435.0,1,10573
15153,62,57,14650435.0,1,10574
15154,62,136,14650436.0,1,10575
15155,62,57,14650436.0,1,10576
15156,62,57,14650444.0,1,10578
15157,62,136,14650444.0,1,10577
15158,120,47,14684807.0,1,3601
15159,63,95,14685195.0,1,10579
15160,70,59,14686951.0,1,3602
15161,70,59,14687028.0,1,3603
15162,70,59,14687046.0,1,3604
15163,70,59,14687071.0,1,3605
15164,70,71,14687077.0,1,3606
15165,13,121,14691403.0,1,42499
15166,13,107,14691403.0,1,42498
15167,13,36,14691403.0,1,42500
15168,94,41,14693426.0,1,27798
15169,94,82,14693426.0,1,27799
15170,94,87,14693426.0,1,27793
15171,94,53,14693426.0,1,27792
15172,94,78,14693426.0,1,27796
15173,94,74,14693426.0,1,27797
15174,94,40,14693426.0,1,27795
15175,94,34,14693426.0,1,27794
15176,94,108,14693426.0,1,27800
15177,94,98,14693426.0,1,27803
15178,94,33,14693426.0,1,27802
15179,94,103,14693426.0,1,27805
15180,94,132,14693426.0,1,27804
15181,94,142,14693426.0,1,27801
15182,100,13,14693586.0,1,42501
15183,27,102,14693694.0,1,10580
15184,33,41,14694173.0,1,27806
15185,33,41,14694204.0,1,27807
15186,33,142,14694204.0,1,27808
15187,33,41,14694312.0,1,27809
15188,33,142,14694312.0,1,27810
15189,103,132,14694340.0,1,27811
15190,33,41,14694372.0,1,27812
15191,33,142,14694372.0,1,27813
15192,127,10,14695008.0,1,10581
15193,127,63,14695008.0,1,10582
15194,82,33,14696236.0,1,27814
15195,76,50,14697862.0,1,848
15196,142,87,14698068.0,1,27815
15197,142,103,14698079.0,1,27816
15198,13,36,14698683.0,1,42504
15199,13,107,14698683.0,1,42502
15200,13,121,14698683.0,1,42503
15201,60,27,14698832.0,1,10583
15202,67,114,14699864.0,1,42505
15203,58,69,14700188.0,1,10584
15204,41,33,14700896.0,1,27819
15205,41,142,14700896.0,1,27818
15206,41,82,14700896.0,1,27817
15207,62,136,14700938.0,1,10585
15208,41,33,14701017.0,1,27821
15209,41,82,14701017.0,1,27820
15210,27,60,14701278.0,1,10586
15211,13,121,14701401.0,1,42506
15212,13,36,14701401.0,1,42507
15213,13,121,14701489.0,1,42509
15214,13,107,14701489.0,1,42508
15215,13,36,14701489.0,1,42510
15216,13,107,14701532.0,1,42511
15217,13,121,14701532.0,1,42512
15218,13,36,14701532.0,1,42513
15219,13,121,14701638.0,1,42515
15220,13,107,14701638.0,1,42514
15221,13,36,14701638.0,1,42516
15222,26,123,14703292.0,1,42517
15223,26,123,14703304.0,1,42518
15224,26,123,14703321.0,1,42519
15225,123,93,14705886.0,1,42520
15226,70,59,14705973.0,1,3607
15227,57,62,14707529.0,1,10587
15228,62,57,14707618.0,1,10588
15229,57,62,14707686.0,1,10589
15230,102,69,14707891.0,1,10590
15231,33,82,14707936.0,1,27822
15232,89,70,14707993.0,1,3608
15233,33,41,14708011.0,1,27823
15234,63,102,14708733.0,1,10591
15235,63,69,14708757.0,1,10592
15236,63,115,14708774.0,1,10593
15237,63,58,14708795.0,1,10594
15238,63,118,14708808.0,1,10595
15239,63,77,14708822.0,1,10596
15240,63,57,14708842.0,1,10597
15241,63,95,14708859.0,1,10598
15242,63,9,14708879.0,1,10599
15243,63,136,14708917.0,1,10600
15244,63,10,14708948.0,1,10601
15245,63,97,14708982.0,1,10602
15246,63,62,14709006.0,1,10604
15247,63,85,14709006.0,1,10603
15248,57,63,14709692.0,1,10605
15249,121,36,14710012.0,1,42522
15250,121,32,14710012.0,1,42521
15251,63,10,14710172.0,1,10606
15252,36,32,14710291.0,1,42523
15253,100,26,14710564.0,1,42529
15254,100,92,14710564.0,1,42528
15255,100,107,14710564.0,1,42526
15256,100,32,14710564.0,1,42530
15257,100,13,14710564.0,1,42540
15258,100,93,14710564.0,1,42531
15259,100,139,14710564.0,1,42525
15260,100,3,14710564.0,1,42533
15261,100,5,14710564.0,1,42542
15262,100,36,14710564.0,1,42524
15263,100,123,14710564.0,1,42532
15264,100,137,14710564.0,1,42535
15265,100,114,14710564.0,1,42538
15266,100,117,14710564.0,1,42534
15267,100,21,14710564.0,1,42539
15268,100,23,14710564.0,1,42537
15269,100,68,14710564.0,1,42536
15270,100,121,14710564.0,1,42527
15271,100,129,14710564.0,1,42541
15272,63,102,14710864.0,1,10607
15273,97,63,14711255.0,1,10608
15274,63,85,14711840.0,1,10609
15275,102,27,14711878.0,1,10620
15276,102,77,14711878.0,1,10618
15277,102,83,14711878.0,1,10626
15278,102,136,14711878.0,1,10621
15279,102,57,14711878.0,1,10622
15280,102,118,14711878.0,1,10623
15281,102,60,14711878.0,1,10619
15282,102,115,14711878.0,1,10613
15283,102,69,14711878.0,1,10612
15284,102,62,14711878.0,1,10615
15285,102,95,14711878.0,1,10614
15286,102,58,14711878.0,1,10617
15287,102,97,14711878.0,1,10616
15288,102,126,14711878.0,1,10627
15289,102,9,14711878.0,1,10610
15290,102,10,14711878.0,1,10624
15291,102,63,14711878.0,1,10625
15292,102,131,14711878.0,1,10611
15293,41,94,14712302.0,1,27824
15294,50,125,14712445.0,1,849
15295,70,89,14712560.0,1,3609
15296,69,58,14712572.0,1,10628
15297,102,69,14712894.0,1,10629
15298,62,58,14714303.0,1,10631
15299,62,57,14714303.0,1,10630
15300,69,27,14714787.0,1,10632
15301,100,23,14714830.0,1,42543
15302,74,78,14714903.0,1,27825
15303,100,23,14715534.0,1,42544
15304,107,13,14715613.0,1,42545
15305,69,27,14715680.0,1,10633
15306,58,69,14716478.0,1,10634
15307,36,129,14716627.0,1,42546
15308,85,63,14716881.0,1,10635
15309,69,58,14717246.0,1,10636
15310,69,27,14717690.0,1,10637
15311,94,46,14718527.0,1,27826
15312,69,27,14718967.0,1,10638
15313,27,63,14719233.0,1,10639
15314,41,33,14721885.0,1,27827
15315,41,33,14723021.0,1,27828
15316,57,62,14726957.0,1,10640
15317,62,57,14728329.0,1,10641
15318,70,59,14729086.0,1,3610
15319,70,59,14729107.0,1,3611
15320,70,59,14729145.0,1,3612
15321,70,59,14729297.0,1,3613
15322,70,59,14730115.0,1,3614
15323,114,100,14734556.0,1,42547
15324,63,27,14769132.0,1,10642
15325,63,115,14769142.0,1,10643
15326,63,102,14769334.0,1,10644
15327,120,47,14771213.0,1,3615
15328,118,63,14776194.0,1,10645
15329,118,63,14776238.0,1,10646
15330,19,50,14778019.0,1,850
15331,100,114,14778520.0,1,42548
15332,50,1,14778541.0,1,851
15333,19,50,14778801.0,1,852
15334,60,63,14778866.0,1,10651
15335,60,27,14778866.0,1,10653
15336,60,9,14778866.0,1,10647
15337,60,115,14778866.0,1,10648
15338,60,134,14778866.0,1,10649
15339,60,69,14778866.0,1,10652
15340,60,118,14778866.0,1,10650
15341,98,132,14779259.0,1,27830
15342,98,41,14779259.0,1,27829
15343,41,33,14779591.0,1,27832
15344,41,82,14779591.0,1,27831
15345,107,13,14780166.0,1,42549
15346,107,13,14780199.0,1,42550
15347,82,33,14780367.0,1,27833
15348,107,13,14780582.0,1,42551
15349,107,13,14780964.0,1,42552
15350,41,103,14781540.0,1,27845
15351,41,132,14781540.0,1,27844
15352,41,87,14781540.0,1,27835
15353,41,34,14781540.0,1,27836
15354,41,74,14781540.0,1,27839
15355,41,78,14781540.0,1,27838
15356,41,108,14781540.0,1,27841
15357,41,142,14781540.0,1,27842
15358,41,98,14781540.0,1,27843
15359,41,53,14781540.0,1,27834
15360,41,40,14781540.0,1,27837
15361,41,82,14781540.0,1,27840
15362,69,27,14781553.0,1,10654
15363,121,107,14782219.0,1,42553
15364,121,13,14782219.0,1,42554
15365,121,36,14782219.0,1,42555
15366,121,107,14782356.0,1,42556
15367,121,13,14782356.0,1,42557
15368,121,36,14782356.0,1,42558
15369,139,26,14782641.0,1,42559
15370,97,83,14782841.0,1,10655
15371,33,82,14783073.0,1,27846
15372,27,62,14784582.0,1,10656
15373,1,50,14784853.0,1,853
15374,10,83,14784867.0,1,10657
15375,83,10,14785000.0,1,10658
15376,26,123,14786492.0,1,42560
15377,26,92,14786640.0,1,42561
15378,69,27,14786670.0,1,10659
15379,33,87,14787768.0,1,27847
15380,33,41,14787923.0,1,27848
15381,9,102,14788011.0,1,10660
15382,69,115,14789868.0,1,10661
15383,102,27,14790861.0,1,10662
15384,107,13,14791080.0,1,42562
15385,102,9,14791646.0,1,10663
15386,87,41,14792520.0,1,27849
15387,63,102,14793049.0,1,10664
15388,115,69,14793461.0,1,10665
15389,83,97,14793771.0,1,10666
15390,12,125,14793782.0,1,854
15391,27,60,14794261.0,1,10667
15392,102,27,14794551.0,1,10678
15393,102,60,14794551.0,1,10677
15394,102,77,14794551.0,1,10676
15395,102,136,14794551.0,1,10679
15396,102,57,14794551.0,1,10680
15397,102,58,14794551.0,1,10675
15398,102,115,14794551.0,1,10671
15399,102,10,14794551.0,1,10682
15400,102,63,14794551.0,1,10683
15401,102,83,14794551.0,1,10684
15402,102,126,14794551.0,1,10685
15403,102,118,14794551.0,1,10681
15404,102,97,14794551.0,1,10674
15405,102,62,14794551.0,1,10673
15406,102,9,14794551.0,1,10668
15407,102,95,14794551.0,1,10672
15408,102,131,14794551.0,1,10669
15409,102,69,14794551.0,1,10670
15410,102,63,14794726.0,1,10686
15411,63,58,14795127.0,1,10687
15412,118,63,14795190.0,1,10688
15413,107,13,14795922.0,1,42563
15414,27,69,14796216.0,1,10689
15415,97,58,14797003.0,1,10690
15416,69,27,14798567.0,1,10691
15417,41,82,14798663.0,1,27851
15418,41,87,14798663.0,1,27850
15419,41,142,14798663.0,1,27852
15420,41,33,14798663.0,1,27853
15421,140,50,14799854.0,1,855
15422,62,57,14800042.0,1,10695
15423,62,136,14800042.0,1,10694
15424,62,97,14800042.0,1,10693
15425,62,9,14800042.0,1,10692
15426,62,115,14800042.0,1,10699
15427,62,126,14800042.0,1,10709
15428,62,58,14800042.0,1,10701
15429,62,63,14800042.0,1,10707
15430,62,95,14800042.0,1,10700
15431,62,118,14800042.0,1,10705
15432,62,10,14800042.0,1,10706
15433,62,60,14800042.0,1,10703
15434,62,77,14800042.0,1,10702
15435,62,27,14800042.0,1,10704
15436,62,131,14800042.0,1,10697
15437,62,69,14800042.0,1,10698
15438,62,102,14800042.0,1,10696
15439,62,83,14800042.0,1,10708
15440,82,41,14800059.0,1,27854
15441,41,53,14800424.0,1,27855
15442,41,40,14800424.0,1,27858
15443,41,74,14800424.0,1,27860
15444,41,82,14800424.0,1,27861
15445,41,142,14800424.0,1,27863
15446,41,108,14800424.0,1,27862
15447,41,87,14800424.0,1,27856
15448,41,34,14800424.0,1,27857
15449,41,78,14800424.0,1,27859
15450,41,103,14800424.0,1,27866
15451,41,132,14800424.0,1,27865
15452,41,98,14800424.0,1,27864
15453,33,87,14800940.0,1,27867
15454,56,96,14803275.0,1,10710
15455,62,57,14806766.0,1,10712
15456,62,136,14806766.0,1,10711
15457,123,129,14811890.0,1,42564
15458,63,69,14860958.0,1,10715
15459,63,62,14860958.0,1,10718
15460,63,95,14860958.0,1,10717
15461,63,115,14860958.0,1,10716
15462,63,136,14860958.0,1,10724
15463,63,27,14860958.0,1,10723
15464,63,58,14860958.0,1,10720
15465,63,9,14860958.0,1,10714
15466,63,131,14860958.0,1,10713
15467,63,60,14860958.0,1,10722
15468,63,77,14860958.0,1,10721
15469,63,57,14860958.0,1,10725
15470,63,10,14860958.0,1,10727
15471,63,118,14860958.0,1,10726
15472,63,126,14860958.0,1,10729
15473,63,83,14860958.0,1,10728
15474,63,97,14860958.0,1,10719
15475,63,102,14860958.0,1,10730
15476,89,70,14872960.0,1,3616
15477,50,86,14878810.0,1,857
15478,50,80,14878810.0,1,858
15479,50,1,14878810.0,1,856
15480,50,140,14878810.0,1,859
15481,50,19,14878810.0,1,860
15482,89,70,14879028.0,1,3617
15483,50,140,14881254.0,1,861
15484,50,1,14881479.0,1,862
15485,139,100,15121443.0,1,42565
15486,70,59,15121897.0,1,3618
15487,70,59,15121974.0,1,3619
