node src,node dst,timestamp,duration
40,4480,1095433869,11
40,4422,1095433901,29
3763,36,1095433902,42
3763,36,1095434679,45
65,6434,1095434909,201
3763,36,1095435050,42
3763,36,1095435117,20
35,3633,1095435590,25
71,6970,1095435660,12
71,6977,1095435744,248
38,4134,1095435888,44
40,4480,1095435970,421
38,4075,1095436015,525
16,1793,1095436024,15
22,2537,1095436091,256
15,6,1095436339,7
15,107,1095436371,37
5,472,1095436374,79
40,4422,1095436413,62
7548,75,1095436413,100
15,6,1095436448,7
6,15,1095436523,29
38,4134,1095436803,2462
75,142,1095436821,263
980,8,1095437155,960
103,10001,1095437633,1
103,283,1095437663,25
103,10001,1095438038,112
8,4,1095438164,37
1456,12,1095438377,150
20,2147,1095439013,63
20,2275,1095439087,68
38,3987,1095439295,20
38,107,1095439334,156
38,4111,1095439553,15
23,283,1095439668,1
5,560,1095439749,40
32,3376,1095439773,33
8,4,1095439823,15
2637,22,1095439833,30
71,6977,1095439844,731
16,1794,1095440261,21
32,3377,1095440385,20
75,7526,1095440413,45
17,283,1095440498,26
4360,40,1095440662,3
40,4344,1095440682,57
32,3448,1095440947,42
32,3439,1095441053,5
32,3369,1095441084,37
22,2666,1095441086,339
32,3367,1095441227,20
20,2237,1095441622,1
20,2237,1095441672,222
4,283,1095441752,12
4,283,1095441772,46
1049,9,1095441893,215
36,107,1095442060,67
35,3633,1095442086,60
4344,40,1095442149,14
35,107,1095442188,28
20,2237,1095442384,91
4,235,1095442625,631
40,4344,1095442826,18
22,2658,1095442833,23
22,2658,1095442868,84
2545,22,1095442904,43
3987,38,1095442944,50
38,283,1095443017,68
4344,40,1095443139,25
6977,71,1095443447,81
40,4480,1095443473,261
38,4111,1095443553,233
5255,50,1095443662,7
10,15,1095443751,180
50,5261,1095443760,202
4480,40,1095443794,97
12,12,1095443801,45
71,6977,1095443816,262
38,3987,1095444057,6
71,6947,1095444141,27
71,6977,1095444187,21
12,1456,1095444215,22
20,2319,1095444406,99
6947,71,1095444428,569
20,2327,1095444530,47
12,1456,1095444639,15
12,1340,1095444675,66
41,4710,1095444680,115
103,283,1095444680,74
23,2786,1095444784,67
50,5261,1095444843,2260
3474,32,1095444908,22
356,5,1095444994,167
4029,38,1095445040,19
38,283,1095445103,82
1456,12,1095445186,23
38,283,1095445201,60
20,2319,1095445253,12
2319,20,1095445279,31
20,2319,1095445335,7
3944,37,1095445485,81
6,744,1095445487,69
4344,40,1095445576,9
38,4111,1095445626,1
25,2918,1095445930,36
32,3446,1095446401,120
38,4111,1095446421,21
38,4008,1095446462,32
8,947,1095446466,21
3376,32,1095446603,6
102,107,1095446677,51
102,9907,1095446759,66
4422,40,1095446842,25
102,9922,1095446876,27
4121,38,1095446913,120
2398,21,1095447119,43
4137,38,1095447122,7
4086,38,1095447161,105
4344,40,1095447269,16
38,4111,1095447286,23
2421,21,1095447486,165
40,4422,1095447571,44
4133,38,1095447627,30
4344,40,1095447699,6
4422,40,1095447786,47
2398,21,1095448016,16
3448,32,1095448222,87
36,107,1095448398,32
425,25,1095448673,162
4344,40,1095448689,6
4060,38,1095448725,40
40,4422,1095448780,36
40,4422,1095448917,36
40,4422,1095448960,26
8,4,1095448966,38
4116,38,1095449694,103
9988,103,1095449847,378
21,2371,1095449902,50
21,2369,1095450013,18
5,107,1095450091,123
697,21,1095450115,35
40,4480,1095450121,13
4,8,1095450327,27
1995,69,1095450358,9
5,559,1095450405,181
757,6,1095450488,1395
8,4,1095450627,14
5,504,1095450668,49
21,2369,1095450729,35
5,486,1095450733,149
65,6416,1095452183,107
5,566,1095452189,6
216,8,1095452237,60
5,564,1095452259,96
21,2418,1095452328,11
4362,40,1095452893,28
5,566,1095453084,10
216,8,1095453095,9
5,566,1095453119,39
1997,69,1095453807,36
20,2247,1095454319,4
71,6977,1095454445,10
5,566,1095454803,9
102,107,1095454874,130
40,4480,1095454887,71
22,757,1095454955,67
50,5261,1095455013,27
102,9293,1095455031,232
22,2564,1095455041,102
50,5261,1095455052,3285
4480,40,1095455074,18
3369,32,1095455925,45
566,5,1095456333,193
20,2101,1095456339,163
4010,38,1095456409,46
504,5,1095456420,134
4016,38,1095456507,34
75,7549,1095456554,26
75,7526,1095456660,32
6,283,1095456682,10
3377,32,1095456771,43
6,283,1095456776,53
6,744,1095456856,9
75,7526,1095457058,2
75,7280,1095457147,41
4109,38,1095457188,137
15,10,1095457275,8
15,668,1095457309,60
4422,40,1095457661,20
40,4422,1095457709,10
5,470,1095457757,16
10,15,1095458086,179
4146,38,1095459515,38
38,4024,1095459628,54
27,283,1095459986,139
4109,38,1095460439,85
504,5,1095460910,416
2787,23,1095461281,353
4109,38,1095462395,55
38,4111,1095462684,34
4137,38,1095462859,54
22,2658,1095463239,93
3995,38,1095463246,23
65,2935,1095463495,838
2915,25,1095463563,39
22,2658,1095464007,49
40,4480,1095464038,1
40,4480,1095464070,3
4480,40,1095464099,41
4480,40,1095464411,22
38,4111,1095464435,53
26,3077,1095464476,10
4480,40,1095464715,79
4480,40,1095464821,40
38,4008,1095465900,40
38,3972,1095466197,812
40,4151,1095466375,72
101,9796,1095466395,156
40,4151,1095466499,54
22,2564,1095466864,84
101,9874,1095466885,46
40,4151,1095466907,23
40,4394,1095467183,7
40,4394,1095467207,22
4058,38,1095467261,96
40,4480,1095467419,1830
4008,38,1095467461,47
6,283,1095467728,40
5,566,1095468044,32
21,2418,1095468255,55
4133,38,1095468394,19
6,650,1095468396,23
4029,38,1095468574,20
38,4109,1095468787,75
21,2418,1095468871,1
5,566,1095468882,148
38,4029,1095468887,75
38,4008,1095468986,25
5,541,1095469117,22
650,6,1095469258,94
38,4029,1095469321,36
21,2425,1095469360,23
4076,38,1095469609,29
38,4153,1095469894,53
3442,32,1095470275,33
6,650,1095470627,94
38,4008,1095470695,17
4029,38,1095471133,39
4109,38,1095471230,87
661,6,1095471270,136
4008,38,1095471504,12
6,15,1095471547,415
21,2418,1095471625,2
4115,38,1095472127,56
4008,38,1095472185,26
38,4024,1095472307,2
101,9796,1095472485,50
101,884,1095472873,2
38,4008,1095472947,34
38,4016,1095473049,138
38,4109,1095473253,447
6,650,1095473353,34
26,3077,1095473568,3
38,4008,1095473722,196
4029,38,1095474106,55
4121,38,1095474174,185
38,4008,1095474414,17
38,4008,1095474501,28
564,5,1095474664,24
4008,38,1095474779,12
6,15,1095475142,415
2421,21,1095475237,31
38,4133,1095475372,16
564,5,1095475621,45
21,2425,1095475634,4
4146,38,1095476257,85
38,4016,1095476422,25
5,541,1095476750,22
21,2369,1095477208,10
101,283,1095477470,5
4422,40,1095478078,26
38,4016,1095480863,54
4008,38,1095481136,125
38,4008,1095481303,62
4008,38,1095482068,13
38,3972,1095482497,190
36,3807,1095485104,46
12,12,1095485137,3
41,4700,1095485228,75
38,4005,1095485291,96
38,4112,1095485549,33
38,4085,1095485714,46
36,3697,1095487761,101
3697,36,1095487800,99
38,4076,1095487867,10
38,4152,1095487908,57
38,4024,1095488192,5
71,6977,1095490029,769
50,5261,1095490562,110
4008,38,1095490714,49
4079,38,1095491146,10
41,107,1095491967,69
469,71,1095495841,55
50,5261,1095495889,4469
16,1742,1095496002,4200
8723,88,1095497449,20
10,1118,1095497983,9
1454,12,1095498487,191
22,2629,1095498864,51
12,12,1095499190,24
27,1161,1095499950,13
20,2263,1095500881,195
1454,12,1095500915,140
20,2101,1095500950,11
22,2629,1095501096,11
22,2658,1095501119,14
22,2658,1095501145,44
36,107,1095502556,1
22,2658,1095502830,59
22,2641,1095502932,31
20,2263,1095503251,134
75,7549,1095503754,9
1118,10,1095503961,53
27,283,1095504060,34
12,1315,1095504093,4
249,12,1095504126,36
27,283,1095504141,40
82,8161,1095504384,125
103,283,1095505196,39
1118,10,1095505395,487
20,2263,1095505413,3
20,2275,1095505439,52
20,2258,1095506031,3
8161,82,1095506242,57
36,3763,1095506367,107
16,1773,1095506648,47
12,1338,1095507101,9
12,1338,1095507160,9
16,1758,1095507344,100
36,3763,1095507511,15
20,2263,1095507539,76
10004,103,1095507628,78
10004,103,1095507730,254
3805,36,1095507913,13
2421,21,1095507939,198
20,2227,1095507954,85
6946,71,1095508013,95
20,2275,1095508052,27
103,9995,1095508067,9
4489,40,1095508182,14
16,1799,1095508273,11
20,2174,1095508507,88
20,2258,1095508610,25
20,2289,1095508681,1
20,2263,1095508731,36
2289,20,1095508772,38
75,7549,1095508796,10
75,7549,1095508820,2
20,2207,1095508866,1
20,2207,1095508961,5
103,9995,1095509096,13
20,2275,1095509141,7
2258,20,1095509219,36
6,15,1095509501,120
20,2263,1095509558,43
3697,36,1095509747,67
9995,103,1095509894,107
2237,20,1095510120,18
103,9995,1095510172,23
9995,103,1095510196,31
1771,16,1095510389,194
2821,23,1095510435,32
22,2564,1095510711,40
4422,40,1095510841,80
2421,21,1095510941,51
1771,16,1095511090,280
41,107,1095511474,63
1771,16,1095511828,38
2822,23,1095511846,835
2421,21,1095512056,52
3701,36,1095512138,781
71,6977,1095512160,311
25,2995,1095512299,352
1799,16,1095512336,72
20,2237,1095512488,83
58,283,1095512492,31
50,5258,1095512570,57
10,1158,1095512579,32
20,2275,1095512590,159
50,5263,1095512651,197
25,2994,1095512670,57
2421,21,1095513013,50
6,15,1095513098,121
65,6434,1095513454,43
21,2370,1095513502,3
6977,71,1095513515,128
21,2370,1095513545,28
2423,21,1095513808,50
15,6,1095514489,43
27,1714,1095514548,42
16,1771,1095514574,410
27,3111,1095514611,67
10,107,1095514789,26
3117,27,1095514797,148
17,1933,1095514863,55
10,1140,1095514971,1429
25,283,1095515062,19
21,2425,1095515876,4
6,15,1095515993,9
15,6,1095516236,4
50,5258,1095516269,8
9988,103,1095516462,85
40,4362,1095516631,17
40,4480,1095516701,10
4480,40,1095516729,172
5264,50,1095517015,76
231,23,1095517697,511
5258,50,1095517767,109
163,4,1095517806,1003
5258,50,1095517971,28
1340,12,1095517977,806
36,2151,1095518003,64
15,6,1095518085,43
2423,21,1095518804,93
21,2423,1095519006,46
36,3805,1095519008,130
40,4476,1095519210,21
40,4476,1095519362,45
40,4476,1095519397,20
21,2425,1095519407,1
2423,21,1095519422,59
21,2370,1095519585,124
6,15,1095519588,9
2935,65,1095519607,470
2237,20,1095519690,45
6988,71,1095519783,318
15,6,1095519831,5
2822,23,1095520046,116
75,7549,1095520202,4
2398,21,1095520421,77
22,2658,1095520607,54
102,107,1095520608,82
4480,40,1095520616,39
101,9828,1095520694,1
4480,40,1095520701,55
71,6977,1095520738,297
69,1997,1095520859,25
10,6,1095520974,58
22,2564,1095521085,68
4344,40,1095521100,469
36,3763,1095521250,22
36,3763,1095521517,22
40,4480,1095521652,157
10,1151,1095521669,2
22,757,1095521686,93
10,1134,1095521702,23
40,4362,1095521840,217
71,6988,1095522027,122
36,3763,1095522073,9
40,4480,1095522257,6
40,4362,1095522283,73
40,4397,1095522446,1
40,4362,1095522463,147
36,3820,1095522544,529
22,2658,1095522561,32
40,4362,1095522630,677
102,204,1095522915,11
269,4,1095522965,7
17,1883,1095523325,26
40,4397,1095523601,1
2564,22,1095524215,607
1281,12,1095524241,272
7526,75,1095525096,156
6111,58,1095525252,40
2822,23,1095525387,23
1997,69,1095526218,45
12,1340,1095526548,137
40,4397,1095526706,26
12,1454,1095526759,368
12,4,1095527184,152
12,1340,1095527431,107
5253,50,1095527601,32
6,757,1095527635,23
15,1130,1095527696,30
36,3763,1095528239,106
1456,12,1095528276,16
50,5253,1095528525,23
5248,50,1095528593,7
1931,17,1095529040,7
103,283,1095529105,83
757,6,1095529181,1765
103,9997,1095529235,182
75,7277,1095529365,95
4008,38,1095529571,30
15,10,1095530036,36
4388,40,1095530101,112
71,6977,1095530227,288
21,2430,1095530359,49
4480,40,1095530631,78
38,4079,1095530713,50
21,2392,1095530813,89
15,1130,1095530895,1
75,7277,1095531286,50
15,1138,1095531325,18
38,107,1095531336,167
23,8,1095531477,20
23,909,1095531538,1
38,4136,1095531547,28
38,4016,1095531696,44
10,6,1095531713,55
1993,69,1095532209,89
23,8,1095532267,7
4397,40,1095532582,36
4079,38,1095532601,55
36,3805,1095532933,41
40,4397,1095533009,177
4360,40,1095533072,8
3805,36,1095533098,29
36,3805,1095533215,147
22,2629,1095533396,36
2935,65,1095533467,352
4321,40,1095533558,81
23,8,1095533587,17
23,909,1095533630,14
4328,40,1095533710,1501
17,1904,1095533758,52
1933,17,1095533982,11
2629,22,1095534294,46
71,107,1095534969,42
23,8,1095535189,7
40,4422,1095535271,23
40,4422,1095535416,33
75,7283,1095535536,43
16,1773,1095535679,57
1993,69,1095535959,100
22,2658,1095536011,40
22,2564,1095536089,547
12,12,1095536235,2
103,9997,1095536293,15
103,9997,1095536584,18
6,744,1095536934,1707
17,1933,1095537105,29
75,7549,1095537600,2
1997,69,1095537658,12
19,2073,1095537674,99
103,9988,1095537678,32
9293,102,1095537691,191
40,4480,1095537695,79
25,2918,1095537739,94
4008,38,1095537967,254
69,1997,1095538412,15
4008,38,1095538544,18
103,9997,1095538889,44
25,2926,1095538952,27
25,2926,1095538991,67
21,2392,1095539191,83
38,4008,1095539963,6
40,4422,1095540206,32
25,2926,1095540241,79
4133,38,1095540272,15
25,2926,1095540330,2905
38,4010,1095540584,35
40,4397,1095540647,23
4422,40,1095540819,59
4058,38,1095542134,54
101,283,1095543375,97
101,9808,1095543501,6
50,5261,1095543519,381
15,10,1095544371,37
4480,40,1095544793,31
1926,17,1095545198,5
25,2997,1095545342,63
25,2883,1095545431,31
25,2918,1095545594,67
20,2229,1095545945,27
75,7549,1095546277,3
103,9997,1095546516,8
103,9997,1095546563,10
20,2237,1095546609,89
20,2247,1095546737,4
103,9997,1095546922,6
9997,103,1095546957,20
103,9997,1095546998,2152
50,5261,1095547328,794
7283,75,1095547390,27
103,9997,1095547623,80
2997,25,1095547805,34
101,112,1095548237,49
9805,101,1095549105,121
103,9997,1095549179,1
4422,40,1095550167,9
40,4397,1095550197,46
38,4133,1095550993,9
101,9805,1095551071,365
4008,38,1095551150,39
103,283,1095551208,109
38,4085,1095551480,117
4008,38,1095551712,80
6,627,1095551736,120
4116,38,1095551931,34
38,4133,1095551994,67
38,4016,1095552148,50
4330,40,1095552315,48
4010,38,1095552317,454
23,231,1095552415,19
4058,38,1095552448,128
12,4,1095552539,153
4480,40,1095552940,81
23,231,1095552990,98
33,3519,1095553025,15
33,3532,1095553663,65
102,107,1095553774,17
33,3514,1095553787,9
65,65,1095554115,10
4480,40,1095554503,54
20,2275,1095554609,131
11,1265,1095554913,516
15,1710,1095555126,233
15,283,1095555386,35
4476,40,1095555736,25
1117,15,1095555777,718
102,9267,1095556042,145
2822,23,1095556315,16
9319,102,1095556472,375
15,1126,1095556830,221
15,1158,1095557079,64
4480,40,1095557097,48
23,2822,1095557973,13
101,9805,1095558642,85
9805,101,1095559102,76
9795,101,1095559350,256
33,3556,1095559380,80
40,4397,1095559464,87
4397,40,1095559578,59
40,4151,1095559771,32
2237,20,1095560635,512
33,3364,1095561733,176
4111,38,1095565611,77
12,12,1095574239,19
50,5261,1095576216,117
50,5261,1095576463,70
50,5263,1095576581,7
71,6977,1095576839,99
69,6741,1095578098,2
69,6741,1095578137,6
1778,16,1095578156,165
58,6081,1095578367,9
12,12,1095578532,1
69,1999,1095578571,52
88,88,1095579059,22
69,6740,1095579561,51
75,7549,1095579897,2
7283,75,1095581112,41
1771,16,1095582219,1506
12,1442,1095582870,2
12,1454,1095582894,1183
22,2658,1095583365,7
10,1174,1095583890,341
6980,71,1095584277,48
20,2263,1095585293,28
20,2247,1095585384,138
11,1263,1095586731,6
11,1227,1095586773,48
71,107,1095587166,114
71,6977,1095587317,398
10,27,1095587910,16
10,1161,1095587954,72
1131,10,1095588099,12
10,15,1095588175,28
36,3767,1095588446,100
36,3763,1095588565,399
4151,40,1095588661,133
40,4480,1095588839,5
40,4362,1095588865,29
17,1973,1095589028,263
36,2483,1095589176,22
36,22,1095589334,158
27,283,1095589375,30
33,3508,1095589431,1
33,3513,1095589455,305
27,283,1095590024,20
27,3117,1095590152,31
36,3719,1095590310,21
10,1130,1095590515,16
20,2258,1095590558,3
20,2258,1095590595,25
1410,12,1095591502,11
21,2400,1095591934,24
1456,12,1095591969,440
36,3719,1095592053,22
20,2258,1095592340,19
249,12,1095592626,53
22,2658,1095593312,52
22,2666,1095593397,49
27,3117,1095593540,42
36,3851,1095593748,96
36,3834,1095593913,119
6095,58,1095594146,109
36,3830,1095594278,265
58,6081,1095594298,9
12,1338,1095594423,354
22,2557,1095594447,3
36,3719,1095594571,20
425,5,1095594879,107
88,8735,1095594997,37
36,2067,1095595007,58
88,88,1095595018,23
3719,36,1095595038,89
88,88,1095595064,22
22,2564,1095595342,418
40,4362,1095595532,33
40,4151,1095595882,158
1161,27,1095595906,2
27,3111,1095595943,68
16,1745,1095596097,2
103,10004,1095596099,16
425,36,1095596258,116
22,2658,1095596290,14
22,2658,1095596320,14
22,2658,1095596414,85
10004,103,1095596433,60
4362,40,1095596475,403
22,2666,1095596537,278
3719,36,1095596540,7
71,107,1095597727,108
2883,25,1095597779,8
71,6977,1095597862,1497
38,4111,1095598940,96
4128,38,1095599053,54
38,4070,1095599127,24
38,4024,1095599164,30
6,726,1095599320,16
38,4127,1095599337,23
6,723,1095599370,237
38,4017,1095599385,24
36,3811,1095599515,20
7274,75,1095599939,114
20,2237,1095600336,17
2237,20,1095600362,96
10,15,1095600449,9
4128,38,1095600770,65
71,107,1095600800,221
2183,50,1095601056,42
38,4016,1095601145,35
20,2207,1095601150,213
4422,40,1095601308,17
4128,38,1095601406,39
2421,21,1095601456,62
103,10004,1095601508,19
38,4111,1095601555,70
102,9267,1095601872,21
5258,50,1095602002,16
6977,71,1095602020,433
102,9267,1095602115,60
4111,38,1095602294,17
40,4422,1095602361,44
4136,38,1095602402,31
38,4111,1095602591,13
23,283,1095602708,33
486,5,1095602717,29
38,4010,1095602817,17
102,9267,1095602973,51
4360,40,1095603088,39
36,3767,1095603138,40
4133,38,1095603409,14
21,2421,1095603787,18
451,22,1095603798,158
10,15,1095603982,10
2483,36,1095604245,75
38,4133,1095604334,60
3927,37,1095604362,113
38,4136,1095604416,17
38,4136,1095604529,197
425,20,1095604542,8
486,5,1095604575,32
2237,20,1095604579,40
4133,38,1095604857,33
50,5253,1095604939,153
38,4029,1095604978,35
4029,38,1095605352,58
40,4151,1095605790,40
102,9267,1095606498,42
15,1130,1095606860,21
1974,17,1095607207,828
36,3763,1095607255,90
58,283,1095607300,1
58,6081,1095607342,21
15,1157,1095607353,125
36,1553,1095607802,23
50,5261,1095608112,11
36,3763,1095608143,14
50,5261,1095608188,6
1926,17,1095608256,36
36,3763,1095608785,51
50,5261,1095609163,2841
6095,58,1095609261,25
102,9267,1095609286,27
71,6943,1095609315,66
36,3763,1095609378,8
4422,40,1095609454,26
6982,71,1095609456,65
5,470,1095609590,1
102,9267,1095609805,36
41,107,1095609903,46
38,3975,1095610018,6
38,4136,1095610148,75
38,4085,1095610322,37
38,4136,1095610378,27
12,1340,1095610441,1252
22,2564,1095610700,51
10001,103,1095611064,35
22,2628,1095611264,117
103,9995,1095611279,200
9267,102,1095612076,163
37,3952,1095612191,62
38,3996,1095612477,32
20,2257,1095612501,49
4422,40,1095612557,9
38,4035,1095613426,99
3952,37,1095614114,351
71,6977,1095614285,677
2237,20,1095614309,100
38,4113,1095614391,115
103,10001,1095614571,212
3952,37,1095614886,43
38,4136,1095615207,9
20,2259,1095615279,111
10001,103,1095615457,7
4085,38,1095615522,67
486,5,1095615700,46
1933,17,1095615722,34
17,1933,1095615971,33
19,107,1095616037,57
1933,17,1095616206,45
10,1161,1095616249,9
10,27,1095616317,9
58,283,1095617250,29
9828,101,1095617267,1030
38,4070,1095617285,13
58,6081,1095617306,139
486,5,1095617313,16
1118,10,1095617395,438
4128,38,1095617421,29
37,3952,1095618057,22
50,5261,1095618168,11
50,5261,1095618246,16
4480,40,1095618483,30
50,5261,1095618589,414
33,3508,1095618663,6
33,3508,1095618689,211
9925,102,1095619162,698
15,27,1095619511,59
5,504,1095619750,23
4360,40,1095619791,1437
6081,58,1095619900,147
5,470,1095619902,27
9810,101,1095620093,780
3120,27,1095620149,9
5,486,1095620219,219
9925,102,1095620349,30
5258,50,1095620953,67
12,1442,1095621059,852
27,15,1095621237,8
40,4362,1095621335,7252
17,1933,1095621348,21
50,5261,1095621473,137
5253,50,1095621578,363
38,4070,1095621679,6
3120,27,1095621688,15
38,4121,1095622023,40
1967,17,1095622033,7
425,50,1095622040,317
1227,11,1095622229,39
2564,22,1095622335,358
3364,33,1095622411,15
9890,101,1095622498,698
11,1227,1095622902,36
5253,50,1095622969,122
2073,19,1095622971,619
50,5261,1095623238,4130
12,1281,1095623446,10
12,1280,1095623524,433
3927,37,1095624037,69
6977,71,1095624555,5
71,6977,1095624577,567
6,107,1095625482,56
38,4109,1095625573,33
38,4111,1095626934,8
15,668,1095626997,23
37,3927,1095627034,1376
5,473,1095627822,12
5,473,1095627861,1324
23,2690,1095628154,19
23,4,1095629230,7
23,4,1095629812,7
50,5261,1095629814,778
4,23,1095630053,12
20,2275,1095630307,76
23,2782,1095630591,25
22,2537,1095631377,30
2537,22,1095631881,65
20,2263,1095632488,36
2263,20,1095633035,29
15,112,1095633280,115
2412,21,1095633370,31
9323,102,1095633552,965
15,27,1095633652,9
15,27,1095633676,43
15,27,1095633923,60
40,4480,1095634700,1214
2537,22,1095634774,465
3522,33,1095635149,36
27,15,1095635648,8
40,4480,1095635931,1
4480,40,1095635954,32
40,4480,1095636020,6
22,2658,1095636037,13
40,4362,1095636043,1638
102,9293,1095636712,21
22,2658,1095638229,10
40,4480,1095640152,93
38,283,1095640261,92
38,4121,1095640391,22
4,23,1095640860,13
4480,40,1095641066,611
33,3512,1095641669,115
33,3511,1095641802,3
33,3511,1095641815,37
2430,21,1095642238,704
26,3027,1095642776,2
4008,38,1095642971,195
26,3077,1095642984,33
26,3077,1095643126,117
101,9805,1095646722,725
71,6977,1095647736,20
71,6988,1095648374,5
71,6962,1095648862,135
6962,71,1095656167,21
1756,16,1095657505,33
71,6960,1095658294,91
50,5258,1095659623,13
58,283,1095660663,35
5264,50,1095665301,16
50,5263,1095665357,8
12,12,1095666241,84
79,7826,1095666824,228
9,1049,1095668268,19
1049,9,1095668305,51
20,2237,1095669878,7
20,2237,1095669898,675
4489,40,1095670788,75
40,4480,1095671697,30
10001,103,1095672784,167
2585,22,1095674252,268
2413,21,1095674497,65
88,88,1095674746,22
5253,50,1095674779,32
88,88,1095675736,22
88,88,1095675914,22
12,202,1095676122,568
202,12,1095676962,118
1263,11,1095677060,191
1263,11,1095677329,65
557,5,1095678844,309
36,3719,1095679107,97
16,1801,1095679615,425
36,107,1095679803,19
2669,36,1095679938,579
103,10001,1095680218,2
103,10001,1095680463,1
10001,103,1095680630,31
2669,36,1095680852,378
25,2918,1095681386,85
6532,67,1095681928,50
67,6572,1095682547,19
6578,67,1095682692,13
67,6572,1095682981,349
71,6946,1095683630,162
71,6948,1095684654,72
8,964,1095685082,88
67,6626,1095685305,50
67,6502,1095685403,60
58,283,1095685416,45
102,9922,1095685700,36
67,6502,1095686152,22
38,4008,1095686590,23
22,2658,1095686948,215
12,12,1095688429,82
2237,20,1095688539,1120
103,283,1095688598,22
20,2237,1095689690,2230
16,1799,1095689957,10
67,6501,1095690150,1024
16,1724,1095690236,1209
38,4002,1095690612,18
38,4002,1095690673,33
38,4002,1095690721,133
33,3508,1095690766,1
38,4002,1095690940,133
38,4002,1095691083,134
11,1263,1095691242,39
38,4002,1095691331,134
11,1263,1095692652,164
22,2658,1095692659,20
22,2658,1095692687,36
3719,36,1095692737,41
50,5258,1095693297,2
50,5258,1095693688,2
50,5261,1095693720,2
27,1161,1095693781,10
16,1799,1095694484,8
75,7526,1095694601,21
75,7549,1095694632,1
16,1799,1095694714,9
1263,11,1095694907,251
7548,75,1095694981,656
41,107,1095695001,8
22,2537,1095695048,61
88,8723,1095695055,689
50,5258,1095695075,5
5258,50,1095695094,506
40,4360,1095695378,438
1456,12,1095695480,13
6,757,1095695532,42
4360,40,1095695839,50
75,7549,1095695979,1
1161,27,1095696116,45
4360,40,1095696134,217
16,1799,1095696153,8
75,7526,1095696366,25
16,1799,1095696650,14
11,1263,1095696776,360
82,8161,1095697380,9
75,7526,1095697412,1
75,7549,1095697425,24
82,8130,1095697471,17
12,12,1095697523,9
12,1340,1095697577,784
16,1799,1095697740,8
71,6977,1095698089,1612
16,1799,1095698182,7
58,283,1095698243,2
1161,27,1095698282,105
16,1723,1095698408,10
1799,16,1095698497,1072
33,3533,1095698957,21
33,3533,1095699023,23
33,3508,1095699092,69
1263,11,1095699125,2207
33,3552,1095699170,173
3551,33,1095699304,32
33,3533,1095699374,76
40,40,1095699444,155
2821,23,1095699457,31
40,4422,1095699613,25
40,4480,1095699661,264
71,107,1095699749,100
71,6931,1095700014,75
101,9828,1095700240,54
101,9828,1095700353,8
2007,69,1095700355,18
101,9828,1095700468,110
23,2821,1095700618,36
103,283,1095700648,27
103,10001,1095700713,38
16,1807,1095700733,488
17,1898,1095700807,2
1995,69,1095701180,29
38,4002,1095701332,54
1161,27,1095701436,56
11,1263,1095701455,59
38,4136,1095701573,28
38,4024,1095701647,33
8,107,1095701772,621
10,283,1095701809,1
10,15,1095701827,35
10,1118,1095701881,47
36,3719,1095701896,175
1161,27,1095702042,20
40,4480,1095702580,36
1161,27,1095702784,44
50,5261,1095702795,581
6965,71,1095702799,308
2415,21,1095703012,792
1340,12,1095703235,115
27,1161,1095703311,6
1161,27,1095703341,26
38,4003,1095703376,20
1340,12,1095703615,48
6946,71,1095703741,109
40,4480,1095703828,67
75,7549,1095703843,5
40,4360,1095703914,194
9,1049,1095703951,27
15,1157,1095703975,15
4360,40,1095704138,269
38,4002,1095704292,29
16,1718,1095704388,2228
15,1117,1095704759,10
15,1117,1095704820,11
36,3860,1095705566,225
6977,71,1095705664,791
8,964,1095705768,23
964,8,1095706007,39
643,15,1095706107,47
50,5261,1095706198,4915
82,8161,1095706441,44
101,9828,1095706997,2
75,7549,1095707216,1
4375,40,1095707526,414
1263,11,1095707630,96
101,9805,1095708091,45
101,9796,1095708175,312
11,1263,1095712220,25
4002,38,1095712504,31
6977,71,1095712791,4654
4394,40,1095712919,28
1263,11,1095713657,391
4360,40,1095713670,150
1456,12,1095713778,10
1340,12,1095713805,1174
38,4002,1095714247,333
50,5261,1095714837,510
9796,101,1095715287,54
58,6072,1095715332,6
5,107,1095715513,75
5,487,1095715615,368
20,2275,1095715851,24
38,3973,1095715949,55
2237,20,1095716157,236
5,486,1095716222,182
50,5261,1095716344,1263
5,504,1095716539,401
38,4109,1095716976,30
38,4146,1095717036,25
38,4010,1095717156,42
38,4010,1095717344,10
10,1171,1095717546,157
67,6626,1095717666,99
10,1157,1095717739,56
67,6626,1095717894,19
67,6626,1095718030,219
101,9828,1095718126,328
6977,71,1095718555,3113
23,283,1095719129,2
38,4054,1095719749,56
10,15,1095719766,36
4054,38,1095719851,159
5,486,1095720301,266
22,2658,1095721381,9
4,23,1095721548,68
40,4480,1095721605,76
2430,21,1095721618,947
6977,71,1095721707,44
102,9267,1095722369,72
22,2537,1095723263,2176
4422,40,1095724173,84
38,4010,1095724563,41
38,4010,1095724663,11
40,4394,1095724769,53
40,4394,1095725004,253
102,9293,1095725080,118
6,283,1095726215,48
67,6626,1095726412,11
4,23,1095726744,34
4,23,1095726972,75
4,23,1095727480,9
20,2275,1095728874,69
2237,20,1095729008,17
2237,20,1095729049,1063
4480,40,1095729416,70
4116,38,1095730421,274
22,2564,1095731105,4
4480,40,1095731962,38
4029,38,1095732071,24
9832,101,1095732164,93
38,4008,1095733438,12
3719,36,1095736257,6
101,9805,1095738369,2
